id_cuenta,id_cliente,tipo_cuenta,saldo_inicial,moneda,fecha_apertura
1307,1512,CA,,USD,07/10/2024
7671,1250,cc,abc,PYG,26/04/2024
5707,1655,ca,,usd,2024/08/07
7679,1745,CC,abc,USD,28/12/2024
9492,314,cc,20231.9,PYG,17/10/2024
345,888,cc,abc,PYG,20/06/2024
4303,1674,cc,,PYG,2024/05/17
2837,1668,CC,"22865,63",PYG,2024-09-22
3191,63,cc,,usd,22-06-2024
6911,1150,ca,35574.4,USD,2024/08/22
7585,1967,cc,35259.14,pyg,04-12-2024
2609,1943,CC,43594.67,USD,04/02/2024
351,1038,cc,6408.32,pyg,2024-09-14
9556,1597,CC,"39841,22",pyg,04/12/2024
7162,1726,CA,abc,pyg,2024/04/14
8164,1994,ca,15864.09,USD,09/05/2024
8396,1429,cc,"29229,03",PYG,2024-12-06
7960,716,CA,,pyg,2024-08-06
3772,1866,CC,37066.26,usd,2024-03-04
1470,197,cc,37109.41,USD,2024-02-18
9868,475,cc,abc,USD,18-11-2024
480,875,ca,,USD,2024/10/08
3492,1534,cc,42022.79,usd,2024-10-10
5204,257,cc,"7294,56",PYG,2024/04/25
7363,804,cc,"28513,20",PYG,09-06-2024
2475,918,cc,49816.66,PYG,02-03-2024
2345,1525,cc,,usd,2024-03-05
4955,1901,CA,"4253,50",USD,23/03/2024
6806,1220,ca,,USD,2024/05/03
3388,680,ca,,PYG,03/07/2024
4082,680,cc,abc,PYG,20/01/2024
8525,1881,CA,"23174,87",usd,2024/01/17
9008,481,CC,44086.76,PYG,2024/10/22
2156,823,CC,,PYG,25-03-2024
8377,1736,CA,"38558,68",usd,2024-12-01
4512,1236,cc,31554.57,PYG,14-12-2024
1356,1383,cc,,pyg,01/08/2024
8349,1753,CA,,pyg,15-03-2024
5269,1411,cc,"17724,40",pyg,2024-05-01
5400,1816,cc,"36961,19",USD,10/03/2024
5661,1769,ca,42311.21,USD,2024-05-25
9098,859,cc,"32396,63",USD,2024-03-19
6908,1066,cc,abc,usd,2024/12/14
4506,863,ca,17722.38,usd,20/07/2024
969,537,CC,,usd,2024-04-28
4140,108,cc,27917.84,pyg,2024/02/08
1387,1890,cc,,PYG,27/06/2024
941,767,ca,abc,PYG,2024-10-16
5729,1361,CC,"20089,17",pyg,15/03/2024
7692,1329,cc,27086.83,usd,2024/03/13
1796,602,CA,"33703,31",USD,11/02/2024
4627,1098,ca,,usd,2024-11-18
7913,283,CC,abc,usd,2024/11/10
8162,128,CC,abc,usd,2024-07-12
6185,1195,CC,,pyg,2024-11-15
3777,1709,ca,abc,usd,2024/02/14
3203,964,CA,,PYG,2024/05/04
7085,1776,CA,3432.92,usd,19/05/2024
8480,694,ca,"14080,90",USD,07-09-2024
5046,146,CA,"35315,43",USD,2024/01/11
8745,617,CA,36117.82,usd,21-12-2024
1397,964,CA,"13952,73",pyg,2024-02-23
9221,1720,CC,abc,pyg,2024-02-16
3463,1619,CA,,PYG,16/05/2024
7626,1697,ca,27224.8,pyg,21/07/2024
7694,1787,CA,abc,pyg,03/11/2024
5229,180,cc,"3158,07",PYG,03-05-2024
1199,1546,CC,"24969,59",pyg,2024-07-18
5513,1143,ca,"7211,95",PYG,09-05-2024
1426,1525,ca,48150.28,usd,27/08/2024
1161,1187,CC,,USD,21-04-2024
5059,215,CC,,usd,09/01/2024
7578,1913,CC,23160.93,pyg,14/12/2024
6055,581,CA,abc,usd,25/06/2024
9748,1510,CA,abc,PYG,12/04/2024
4420,365,cc,,usd,2024/04/10
9124,1894,CA,abc,USD,2024/03/13
271,1928,CC,4503.94,usd,2024/07/28
8151,1583,CC,,pyg,2024-09-03
4245,601,CC,abc,USD,03-11-2024
214,1829,ca,abc,pyg,2024-02-02
9476,1787,cc,"43028,99",PYG,2024-02-07
5541,614,cc,43404.94,usd,2024/12/10
9951,319,ca,"25265,31",PYG,2024/07/15
1256,485,ca,abc,usd,2024-01-25
3784,1872,ca,abc,USD,27/05/2024
355,848,cc,,pyg,25/02/2024
2444,1127,CC,,pyg,04/08/2024
6486,956,CA,abc,PYG,2024/06/27
9756,261,ca,"44634,89",PYG,2024/11/10
8018,623,CA,45101.83,usd,11/02/2024
1587,387,CA,,USD,2024-04-16
4066,59,cc,19633.02,pyg,2024/06/28
3796,1288,ca,abc,PYG,2024-04-17
4281,1589,cc,,usd,2024/01/05
1579,1528,cc,13140.19,PYG,14/04/2024
9229,944,ca,2935.59,USD,24/04/2024
9271,334,ca,"21671,37",pyg,2024/09/26
2499,1771,CA,40606.67,usd,12-08-2024
5289,1006,CC,"43180,47",usd,14-05-2024
4688,154,CC,45083.15,USD,2024-10-01
5770,1737,CC,abc,usd,2024-01-02
5173,1114,CC,29659.68,PYG,26/02/2024
1626,985,ca,"15427,12",usd,23/01/2024
5551,1701,CA,,pyg,2024-08-12
7353,1339,ca,"10772,14",pyg,04-06-2024
9324,983,CA,abc,usd,21-02-2024
5323,1845,cc,26111.41,PYG,2024/09/14
2347,1221,cc,,USD,11-07-2024
5912,240,cc,,PYG,2024/07/01
2336,1770,ca,"47232,80",pyg,26-04-2024
3253,1849,CA,abc,usd,22/09/2024
1428,723,CC,32685.27,PYG,2024/05/10
1491,1696,CC,,USD,2024/10/21
1057,1264,CC,"16804,14",USD,2024/02/11
8279,840,ca,"40317,65",pyg,2024/02/21
1933,1016,ca,5008.03,PYG,2024-01-11
6010,1851,CC,,PYG,18-02-2024
4373,280,cc,"18022,42",usd,07-10-2024
1224,1298,CA,abc,USD,20-06-2024
3493,1389,CA,19387.5,pyg,24/12/2024
5192,406,CA,abc,USD,15-09-2024
2845,1716,CA,15536.51,PYG,2024-07-16
3094,1357,ca,,PYG,17-10-2024
8793,1823,CA,abc,USD,2024-09-07
2225,1696,CA,,usd,2024-02-11
9170,1385,CC,"19483,61",USD,2024/09/20
2013,1626,CA,abc,PYG,18-04-2024
7639,396,CC,,USD,08-12-2024
6180,1158,ca,42546.17,pyg,2024/09/21
6900,16,CA,"5605,48",pyg,2024-09-03
4701,564,cc,abc,PYG,2024-10-09
1299,1457,CA,12665.53,usd,2024/12/06
8292,612,ca,abc,PYG,2024-03-01
4530,602,ca,abc,pyg,17/11/2024
9465,1875,cc,12005.29,usd,04-06-2024
4916,1785,cc,5156.51,USD,2024/08/13
3462,1944,cc,,pyg,22/05/2024
6748,304,ca,44458.72,PYG,18-08-2024
2821,978,cc,,PYG,24/05/2024
3057,23,CC,32774.18,PYG,2024/06/16
5465,1228,CC,"7551,26",usd,24/01/2024
9697,1005,ca,"43875,43",PYG,10-07-2024
289,1943,CC,40120.62,usd,12-09-2024
619,329,cc,abc,pyg,2024/06/01
9232,249,CA,14381.87,pyg,03-04-2024
5213,1833,CA,"11113,37",usd,2024/08/10
1981,1483,cc,"20609,61",pyg,10/10/2024
7794,949,CA,,pyg,22-07-2024
8936,1317,cc,,pyg,07/03/2024
8697,398,CA,"19294,03",USD,2024-04-15
10075,1197,CC,9148.78,pyg,2024-07-22
1163,1683,cc,37779.82,usd,12-03-2024
6211,1271,CC,abc,USD,25/07/2024
1262,502,CC,28009.89,USD,2024/02/10
6402,200,cc,48210.29,pyg,05/03/2024
2626,1326,ca,,PYG,2024/12/03
2331,839,ca,"24362,26",USD,2024/09/03
253,1256,CA,"18408,09",PYG,05-02-2024
3908,1600,cc,abc,pyg,14/11/2024
8912,1904,ca,abc,pyg,2024-05-24
1792,1308,ca,abc,USD,20-09-2024
3669,658,cc,9487.97,PYG,2024-08-24
1358,812,cc,27339.59,USD,16/05/2024
8064,1351,CC,,pyg,2024-12-21
198,624,ca,abc,pyg,2024-10-19
2312,1250,CA,,usd,2024-10-18
8177,1614,cc,,usd,12/08/2024
331,1552,CA,38991.96,pyg,17/07/2024
2905,1115,CA,35362.32,pyg,13-01-2024
4110,897,cc,abc,usd,18/06/2024
9710,1130,ca,49720.8,usd,24/04/2024
2632,1633,cc,37460.54,usd,2024-01-27
909,1892,CC,abc,PYG,2024-09-05
4324,1823,ca,abc,PYG,2024/06/24
606,84,CA,,usd,2024-06-17
4709,553,cc,46665.81,usd,06-05-2024
510,1127,CC,,usd,08-12-2024
2026,593,ca,abc,PYG,2024-04-28
8399,528,CA,,PYG,13/05/2024
8946,1733,CC,abc,PYG,2024/08/04
7161,940,ca,,pyg,04-07-2024
3305,94,cc,34386.45,pyg,07-03-2024
4313,1672,CA,abc,USD,2024/07/02
5977,268,cc,"23293,52",USD,2024-07-02
8141,913,CC,,usd,08/05/2024
3973,357,cc,48233.74,usd,2024-06-01
810,1151,CA,abc,PYG,2024/10/07
3576,1975,CC,"31352,57",usd,2024-03-15
1688,36,CA,,USD,2024/11/26
9812,343,CC,20707.3,usd,2024-05-07
8548,1203,CC,,USD,2024/12/13
4285,783,cc,"27692,37",pyg,21-12-2024
4228,72,CC,21156.63,PYG,04/02/2024
8953,1573,ca,"16629,34",pyg,2024-02-05
1463,1011,CA,15452.69,USD,2024-04-26
5514,756,CC,26638.81,pyg,2024/02/26
3740,1758,ca,abc,pyg,26/07/2024
3189,1512,ca,"6212,47",PYG,2024/10/22
9327,852,ca,"49656,71",pyg,2024/10/23
7817,1790,CA,"32365,90",usd,23/01/2024
6890,282,cc,"34632,68",pyg,2024/05/16
638,906,ca,abc,pyg,2024-06-21
8557,1454,CA,abc,USD,2024-02-19
7712,163,ca,20919.88,pyg,2024/12/27
1788,1608,CC,,pyg,2024-11-01
6264,1560,CA,,USD,27-05-2024
3594,76,CC,,USD,25/06/2024
7725,802,CC,16107.89,usd,23/05/2024
947,875,CC,"46721,71",pyg,17-02-2024
9340,1650,cc,abc,PYG,08-09-2024
6308,942,CC,"12939,66",PYG,02-06-2024
3408,684,CA,46548.48,pyg,2024-11-08
7403,744,CA,"39283,96",usd,26-03-2024
6419,1958,ca,"42787,29",USD,2024/05/10
9152,1479,ca,,pyg,21/03/2024
8179,1555,ca,46751.83,PYG,14/11/2024
6754,1113,ca,abc,usd,17/07/2024
2349,1424,ca,17995.29,PYG,11-11-2024
9130,1552,cc,23337.5,PYG,2024/09/03
9300,968,cc,16431.3,pyg,24/08/2024
6448,219,CC,"48219,38",PYG,2024-07-04
6838,1248,CC,"17776,97",PYG,20/06/2024
2693,1541,CC,"41334,81",PYG,04/04/2024
6456,837,ca,"27280,98",pyg,14-07-2024
6384,1593,cc,abc,USD,11/02/2024
3686,1462,CC,,PYG,16-03-2024
8278,709,cc,"38992,84",USD,10/10/2024
659,463,ca,40203.07,pyg,2024-02-25
1066,185,ca,38587.49,usd,2024/09/02
3549,613,CA,,USD,07-12-2024
9622,1677,CC,17508.45,pyg,09-06-2024
1632,497,ca,14107.04,usd,05/12/2024
6554,1150,ca,"30371,40",USD,2024/01/09
1807,590,ca,29440.3,USD,15-02-2024
5854,1589,CA,,usd,13-11-2024
365,944,ca,29170.7,PYG,17/10/2024
5624,1227,cc,3425.18,PYG,25-07-2024
8184,145,cc,20721.6,usd,25/01/2024
1738,1895,ca,abc,USD,2024/12/04
6767,1010,ca,48567.33,usd,08-11-2024
5013,896,CC,12753.63,PYG,04-03-2024
8214,1979,CA,abc,usd,28-02-2024
4256,40,ca,"9550,09",USD,2024-05-19
9088,1625,CA,"25215,01",usd,2024-10-03
2976,479,ca,abc,USD,27/11/2024
3477,94,ca,15299.82,pyg,23/01/2024
9788,993,ca,"38413,92",pyg,27-10-2024
9532,1657,CA,46259.01,usd,2024-02-13
5939,997,CC,abc,pyg,2024/04/25
6287,1900,cc,abc,PYG,2024-01-11
1638,1667,CC,,PYG,2024/04/15
4886,1388,cc,21570.8,USD,23-08-2024
6945,1980,cc,"41404,65",PYG,2024/04/06
196,1598,ca,"35683,29",PYG,2024/02/15
4672,1553,CA,abc,pyg,2024-06-11
1260,1567,ca,"7099,96",USD,11/08/2024
5966,1737,CC,abc,PYG,06/02/2024
5632,1159,cc,,pyg,06/05/2024
5951,1762,ca,"27535,43",PYG,2024-10-27
6200,301,ca,abc,PYG,12-01-2024
3697,1485,cc,abc,usd,28-12-2024
7911,220,CA,,USD,2024/01/07
9291,1501,cc,"18744,87",usd,2024/05/20
9681,1477,ca,9137.66,PYG,2024/08/25
4434,374,CA,31418.68,usd,2024/08/13
3513,1872,ca,abc,PYG,18-10-2024
3048,1190,CC,,USD,01-01-2024
1877,1270,CC,,USD,2024-11-17
4329,278,cc,abc,USD,11-06-2024
3397,1596,ca,"44286,41",USD,13-09-2024
1133,834,cc,,usd,2024/04/02
4089,803,ca,"13877,33",PYG,2024-06-03
1518,437,CC,19331.71,USD,21/09/2024
3756,1309,CC,,PYG,2024/09/06
7464,1825,CA,,PYG,2024-07-13
4982,1274,CA,abc,USD,2024-08-11
1969,1458,CA,15177.77,usd,2024/08/09
129,1225,CA,,PYG,2024/08/16
6894,830,cc,18966.27,PYG,2024/09/01
5907,975,ca,"31124,05",USD,25/07/2024
9639,564,CC,,pyg,05-10-2024
1451,1810,cc,abc,USD,2024-07-20
6691,684,ca,11801.8,USD,07-12-2024
6149,611,cc,abc,pyg,2024-02-09
3081,546,CA,27929.51,PYG,2024-02-11
1088,36,ca,19806.72,USD,01/12/2024
6495,1739,CA,"29512,33",PYG,09/11/2024
9286,1988,cc,,PYG,24/05/2024
5910,1949,ca,,PYG,2024-05-05
2779,806,ca,,PYG,2024-05-05
8797,1936,CC,"13090,88",pyg,2024-11-10
6765,668,CA,43810.64,pyg,15/03/2024
1412,1596,CC,abc,USD,2024-05-20
7804,1973,ca,26438.21,pyg,16-06-2024
2913,754,CA,abc,pyg,03/04/2024
5433,1194,CC,abc,PYG,19-04-2024
6662,1325,CC,,pyg,08-06-2024
297,1821,CC,"38393,47",PYG,01-07-2024
3369,249,cc,abc,PYG,2024-12-02
8497,81,CA,abc,usd,2024-02-22
5186,323,CA,16951.55,pyg,2024/11/04
3957,217,cc,abc,PYG,18/09/2024
552,1692,ca,,USD,2024-07-07
1207,1633,CA,abc,USD,27/01/2024
1343,1075,CA,,PYG,16/03/2024
9123,1315,cc,abc,pyg,2024-08-09
1864,569,ca,"33172,76",USD,2024/02/03
2708,1740,ca,10723.89,pyg,2024/11/27
8515,672,ca,abc,usd,2024-01-17
1243,6,ca,"26757,98",USD,2024/08/07
2868,408,ca,43445.12,pyg,24-06-2024
1160,1565,CC,,USD,26-01-2024
7330,1577,CC,,USD,2024/04/03
118,1067,CC,6639.91,PYG,2024/05/24
6857,655,CC,abc,pyg,01-01-2024
2092,1099,CC,"33908,50",USD,2024/08/17
4019,860,ca,,usd,2024/04/16
3123,82,ca,16191.19,USD,07-07-2024
5418,1792,CC,abc,USD,02/03/2024
1783,1819,CA,43396.15,USD,08-06-2024
9945,1807,ca,35627.78,pyg,02/12/2024
2829,1769,cc,"25563,26",PYG,14-11-2024
4433,433,ca,abc,PYG,18-04-2024
7284,1016,ca,abc,USD,18-08-2024
2466,1331,CA,abc,USD,2024-03-16
8954,1467,CA,14751.15,pyg,2024/11/24
241,752,cc,"28525,85",USD,18/04/2024
8620,317,CC,,pyg,03-01-2024
1858,1555,CC,"14119,85",PYG,2024-08-17
2234,1238,CA,,usd,2024-12-27
6979,1786,CA,,USD,2024-08-13
5155,1347,CC,"5450,05",PYG,15-10-2024
773,304,CC,10546.58,USD,02-03-2024
3432,1425,CA,"13676,26",usd,14-03-2024
7874,1239,cc,abc,USD,27-03-2024
3242,89,ca,abc,pyg,2024-04-21
7987,1277,CA,,USD,20-02-2024
8015,417,CC,"34453,40",usd,2024-10-01
6111,1158,ca,22943.69,pyg,2024/03/23
6030,477,CC,"33230,70",usd,24/03/2024
4939,1556,cc,abc,PYG,26-09-2024
2604,288,CC,"16309,93",pyg,2024-06-18
7437,1873,ca,abc,usd,03/11/2024
6472,267,ca,,PYG,2024-08-20
5300,940,CC,42341.92,PYG,16/05/2024
4129,354,ca,abc,USD,14/02/2024
2197,464,cc,,pyg,05-08-2024
5554,500,CA,,USD,27/10/2024
4109,780,CA,42589.12,usd,02/11/2024
9405,464,ca,,USD,2024/07/06
2181,943,ca,"19138,88",PYG,22-01-2024
3795,738,CA,abc,usd,2024-10-12
3396,94,CA,,USD,03/10/2024
9309,926,CC,"46120,00",PYG,2024-12-19
3054,77,CA,,USD,2024-03-24
9537,1304,ca,35274.8,PYG,2024-03-10
8996,192,ca,abc,PYG,2024/12/08
10051,195,CA,13270.72,USD,25-01-2024
3107,1109,cc,"18231,54",usd,2024/03/06
5271,861,ca,"17787,23",pyg,2024/08/19
3765,641,cc,"30924,51",pyg,21-08-2024
7447,158,CC,37171.06,pyg,09-09-2024
1472,82,ca,,pyg,19-05-2024
3851,135,ca,38495.58,USD,25/06/2024
6497,238,cc,,pyg,09/07/2024
6991,156,ca,"48055,46",PYG,2024-03-23
9070,1020,CC,,USD,19-12-2024
3628,1908,CC,24007.55,USD,28/02/2024
8988,27,cc,"35521,19",pyg,28-11-2024
4636,1508,cc,,PYG,10/04/2024
1433,1522,CA,,usd,23-04-2024
4018,52,CC,37067.56,usd,2024-01-28
1094,1693,cc,,PYG,2024-02-26
3244,455,ca,36538.57,PYG,21-04-2024
2890,1154,CA,,PYG,09-05-2024
1533,750,cc,abc,PYG,2024/04/13
625,528,CC,49666.12,pyg,2024-04-17
1136,198,ca,"10341,97",pyg,2024-04-05
7309,520,CC,"24027,52",usd,06-10-2024
857,512,CA,"41637,57",pyg,13-12-2024
5283,1974,CC,48967.96,USD,03-12-2024
8539,1775,CC,abc,pyg,09-01-2024
8293,1441,ca,"45095,96",pyg,2024-05-13
5850,155,cc,17600.68,usd,2024-03-05
5652,913,CC,"37607,98",USD,19-08-2024
2292,789,ca,39414.06,PYG,2024/06/09
1477,1157,ca,"28131,09",pyg,13-05-2024
6392,168,CC,,pyg,07/06/2024
5557,1786,CC,29364.37,PYG,2024/09/08
3431,911,CA,"22607,42",usd,27-12-2024
9522,609,ca,"35049,81",USD,15-01-2024
5724,316,CA,abc,usd,25-08-2024
2216,1452,ca,,usd,03-09-2024
3915,816,cc,,usd,2024/07/17
798,1528,ca,"34446,11",pyg,2024-02-06
8973,7,CC,,PYG,2024-10-13
8113,800,CC,,pyg,2024/10/06
7605,1741,ca,abc,usd,06-06-2024
2057,627,CC,abc,pyg,2024/01/02
5826,1659,ca,abc,PYG,17-05-2024
328,616,cc,20986.39,PYG,2024/11/11
2353,1788,CC,29944.66,PYG,2024/04/24
1046,82,ca,abc,usd,19-08-2024
8139,615,CA,30877.51,PYG,2024-10-13
2861,1122,cc,abc,pyg,2024/09/04
8334,1385,ca,,PYG,22-11-2024
4653,127,ca,20092.92,USD,27-10-2024
1098,1442,ca,"38532,82",USD,2024-12-20
7765,1056,ca,41454.74,pyg,28-12-2024
7035,788,ca,,PYG,07/06/2024
5925,540,CA,"47892,86",usd,05/06/2024
8509,1719,CA,,pyg,24/02/2024
6739,1339,CA,,usd,23/06/2024
1422,978,ca,27275.02,usd,2024/11/24
5366,1092,CA,,USD,27-12-2024
5451,801,CA,,pyg,2024-03-15
2304,1865,ca,,PYG,13-01-2024
5144,528,cc,abc,pyg,2024-01-16
3151,1808,ca,"31633,47",USD,06/06/2024
850,1760,CA,abc,USD,2024-06-01
2805,576,CA,abc,pyg,19/05/2024
2384,1211,CA,,USD,22-01-2024
4340,1215,ca,"30762,15",PYG,2024/04/05
2328,1262,cc,4633.69,PYG,13/01/2024
9981,1621,ca,46904.8,USD,13-07-2024
2513,1317,CA,,pyg,2024-07-01
4366,1502,CC,"14482,90",PYG,2024-08-24
7680,1843,cc,abc,PYG,28-10-2024
9667,1246,CC,abc,usd,25-10-2024
7892,535,CA,"45873,29",usd,2024-03-19
8367,1642,CC,,pyg,2024/02/16
9402,490,CA,7805.11,USD,2024-08-03
4622,664,CC,13342.48,pyg,24/05/2024
4142,847,cc,,PYG,13-07-2024
304,897,cc,5809.23,USD,05/02/2024
7608,852,CA,"9295,29",usd,02-02-2024
3447,668,CA,,PYG,2024-04-16
5245,488,CA,"11328,91",pyg,2024/04/14
1038,182,CC,abc,PYG,2024-11-09
5627,1953,CC,"41492,37",usd,14-05-2024
6668,796,CC,,USD,2024/03/12
4489,1555,CC,abc,pyg,2024/12/01
312,885,cc,10916.27,USD,2024-05-04
4394,994,CC,,PYG,08/06/2024
6552,1929,ca,2054.16,USD,23-05-2024
829,1576,CA,,USD,2024-09-08
6225,729,CA,"25294,97",PYG,27/09/2024
7071,1884,cc,"20597,69",PYG,07-03-2024
9869,835,CA,30743.81,USD,24/02/2024
1967,1497,CA,,pyg,04-05-2024
2949,1649,CA,7039.55,USD,15-05-2024
392,1362,CC,"18285,88",PYG,11-04-2024
6949,1716,ca,,usd,02-08-2024
8838,1366,CC,,pyg,2024/01/10
2106,432,cc,abc,PYG,2024-03-17
10083,1986,CA,"29137,52",USD,2024/06/23
6727,847,CA,13792.06,usd,06/06/2024
576,136,ca,abc,usd,2024-11-01
5699,1380,CA,abc,USD,08-12-2024
5790,1419,cc,"19262,04",PYG,2024/02/28
5974,302,ca,abc,PYG,23/08/2024
9757,175,cc,abc,pyg,2024/12/17
9257,152,ca,abc,pyg,2024/12/15
5948,648,cc,48406.89,pyg,2024/06/12
925,1203,cc,"25283,21",USD,03/02/2024
5711,1277,ca,"18294,25",USD,2024-10-02
2484,11,CC,,pyg,2024-12-09
9765,839,cc,"4811,37",usd,28/06/2024
5689,664,CC,,usd,2024/03/25
3882,432,CA,29666.43,PYG,28-03-2024
5316,1843,CA,"15851,55",usd,2024/05/18
2794,1435,cc,abc,PYG,25-04-2024
6749,945,CA,13556.64,pyg,25-09-2024
3778,1455,CC,,PYG,2024-09-26
2915,1667,CA,abc,pyg,20-02-2024
2280,1453,CC,,pyg,08-09-2024
9126,725,CA,,USD,2024-05-11
10056,1954,ca,,USD,2024-06-06
2723,54,ca,abc,PYG,01/11/2024
5121,904,CC,"15472,95",pyg,2024-01-03
5743,559,ca,"24976,69",PYG,2024-07-13
6035,1441,CC,36918.07,USD,2024/11/17
8347,1581,CC,6260.51,USD,07/10/2024
1498,545,CC,abc,usd,17/02/2024
1099,1452,ca,"25646,72",pyg,23/03/2024
2200,1622,ca,40907.36,usd,15/05/2024
2332,1810,cc,"28524,93",pyg,12-04-2024
7879,1665,ca,,pyg,21/01/2024
8271,49,ca,,PYG,2024-03-26
261,1712,cc,abc,USD,01-01-2024
5791,1671,cc,"2290,20",USD,03-03-2024
2757,256,CC,41536.55,PYG,2024-07-08
1696,611,cc,abc,PYG,2024/11/04
10072,108,cc,6892.52,PYG,2024/06/04
1911,883,CA,"21955,18",USD,2024/03/22
8816,537,ca,,pyg,02-02-2024
2648,738,cc,22352.08,PYG,21/02/2024
5060,682,cc,,USD,2024/03/13
9484,1028,CA,abc,pyg,2024-10-09
702,19,CA,,pyg,2024/02/28
5884,172,ca,,PYG,2024-12-06
6695,604,cc,abc,pyg,2024-11-28
9105,447,CC,,usd,11/11/2024
2830,618,ca,"29369,44",USD,2024/07/03
1824,519,ca,16287.89,USD,19/03/2024
8215,784,CA,48130.74,USD,2024/04/09
8158,1970,CC,"40424,80",PYG,2024/12/20
150,1737,cc,"30687,98",PYG,2024-07-23
133,291,cc,"36035,98",pyg,14-09-2024
9149,539,cc,abc,usd,16/11/2024
5940,1780,CC,3660.21,PYG,04/06/2024
1362,548,ca,,USD,2024-05-19
4748,690,cc,,usd,19/02/2024
2215,1118,CA,,pyg,2024/11/21
9824,20,cc,abc,pyg,22/06/2024
10033,1093,CA,,PYG,25-01-2024
6849,826,cc,"33952,84",pyg,22-01-2024
4024,1184,cc,"12159,52",pyg,06-08-2024
6976,1294,CC,abc,usd,2024-08-23
4377,1932,ca,"13839,90",USD,2024-01-14
1554,161,CA,,pyg,2024-12-16
588,39,ca,44310.25,PYG,17/06/2024
5546,340,CA,"46597,59",pyg,2024/08/09
1804,93,CA,"36752,93",USD,23/04/2024
2872,1158,cc,21562.46,usd,26-01-2024
4088,1498,ca,abc,PYG,2024-05-16
5122,530,cc,,USD,24/07/2024
5306,1762,cc,abc,PYG,26-06-2024
2389,35,cc,6148.27,PYG,09-05-2024
7003,1527,ca,,usd,17-04-2024
7287,1886,ca,3735.52,usd,11/06/2024
1665,207,CC,44234.97,usd,11/05/2024
7612,1267,ca,47943.19,USD,2024/01/13
3724,776,cc,25713.18,PYG,2024/02/07
6191,1859,cc,"2916,98",usd,2024-10-06
4888,1908,ca,abc,usd,03-10-2024
4661,1627,CC,"8121,59",usd,11/05/2024
4013,214,ca,12665.55,usd,2024-04-13
7497,824,CA,35791.12,usd,2024/02/13
4149,1586,cc,,pyg,2024/07/24
5375,1081,ca,,usd,22-06-2024
9439,409,CC,abc,USD,2024/03/01
8798,1657,ca,,USD,15-07-2024
516,1897,cc,abc,PYG,2024-07-03
6100,1921,CA,,pyg,2024-09-25
6371,1681,cc,,pyg,2024-05-25
6253,1135,CC,38558.26,usd,2024-05-12
2878,1374,cc,"3573,75",USD,19-10-2024
2717,1750,CC,"16441,53",USD,2024-02-23
7922,1696,cc,"29962,42",usd,03-05-2024
7212,1982,ca,,pyg,22-11-2024
5266,42,CA,"15244,66",PYG,27/08/2024
590,1682,CA,abc,USD,2024/09/28
9696,693,cc,,PYG,11/04/2024
9154,1485,CA,abc,USD,2024-05-14
5440,1068,ca,"15217,15",USD,2024/11/10
7002,431,CC,abc,pyg,2024/06/22
4820,1913,cc,"23659,04",PYG,07/05/2024
9150,1318,CA,abc,usd,23-09-2024
9246,284,CC,"2159,80",usd,2024/07/11
4714,304,cc,,pyg,04-07-2024
3404,1045,ca,48381.83,pyg,2024/10/27
784,1285,CA,8446.61,pyg,2024-07-21
3337,1455,cc,"1026,93",PYG,2024-02-03
5970,265,CA,abc,usd,06-02-2024
5040,1275,cc,abc,PYG,12-03-2024
674,1511,CC,abc,USD,18/12/2024
8238,517,ca,abc,PYG,04-08-2024
2730,1245,ca,,pyg,2024/04/15
7319,616,CC,9152.25,pyg,18-12-2024
3613,1980,CA,abc,USD,2024-12-27
4310,533,CC,"10717,12",PYG,06/03/2024
801,93,cc,"44542,51",PYG,2024-07-16
7837,1060,ca,abc,usd,2024-05-05
1431,1342,CA,,PYG,26-11-2024
4318,831,CA,"4821,55",USD,13-10-2024
2448,1823,CC,abc,usd,01/09/2024
8777,596,CA,abc,usd,28-02-2024
7407,1511,CA,,USD,2024/02/10
5318,869,CC,5389.02,pyg,2024/03/16
3556,1374,CC,"6900,51",pyg,2024-03-09
6248,294,CC,,USD,27-09-2024
2123,526,CC,23396.68,PYG,2024-11-07
5017,1645,CC,abc,usd,2024-03-21
2701,734,cc,abc,usd,2024/11/21
6142,1740,CC,,pyg,16/11/2024
8442,911,CC,"28895,47",PYG,24/06/2024
2164,780,CA,abc,USD,2024-10-18
6860,1985,ca,,pyg,15-12-2024
8295,1879,cc,"17497,48",pyg,05/02/2024
8155,110,ca,,usd,2024-11-28
4385,513,CA,"6301,45",PYG,2024/04/26
6034,1560,CA,29534.99,USD,2024-08-14
4972,1192,ca,,PYG,2024/02/03
2132,933,cc,,PYG,23-11-2024
1592,1247,CC,,USD,15/07/2024
1082,1976,ca,"22662,82",usd,27-10-2024
8106,1989,ca,,USD,26-11-2024
8025,680,cc,"7052,60",USD,2024-02-17
3212,470,ca,20424.67,pyg,05/03/2024
321,470,CA,,usd,2024/08/04
821,682,cc,"22347,89",pyg,10-07-2024
7877,1958,CC,,usd,20/03/2024
7040,1299,CA,49417.63,PYG,21/03/2024
9156,489,cc,41455.35,PYG,2024-07-26
5998,672,ca,11260.53,usd,2024-03-16
2025,40,CA,"39204,20",PYG,2024/12/02
9965,1311,ca,11347.08,PYG,2024-05-20
2192,1258,ca,"27657,10",pyg,2024-07-20
1685,282,ca,abc,pyg,11-09-2024
267,694,CC,abc,pyg,17/06/2024
9645,602,cc,"39546,81",usd,20/11/2024
