id_transaccion,id_cuenta,fecha,monto,tipo,canal
6067,1454,21-02-2024,abc,DEBITO,app
8181,3359,21-06-2024,10302.71,debito,ONLINE
5945,2533,24/05/2024,abc,DEBITO,ATM
8940,782,28-04-2024,-6645.84,DEBITO,online
4191,1469,2024-07-22,38089.23,CREDITO,online
10964,2721,2024-10-24,"-2812,11",credito,app
2032,2884,2024-02-11,17757.74,credito,CAJERO
2076,1867,2024-11-19,23834.36,CREDITO,ONLINE
8432,1274,2024/03/12,abc,debito,CAJERO
1605,3677,2024-08-20,-26885.58,debito,online
1090,162,11/05/2024,abc,credito,app
4899,2217,23-02-2024,abc,CREDITO,ONLINE
3213,2063,2024/03/08,46260.75,credito,CAJERO
1837,3773,2024/10/09,4159.34,credito,app
10853,4829,23-02-2024,18009.91,credito,ONLINE
8495,2940,17/04/2024,"11076,98",CREDITO,online
5286,4281,2024/01/24,-38790.45,CREDITO,online
3749,2474,2024-07-07,"-4435,67",CREDITO,CAJERO
8207,1396,09/09/2024,-22944.45,debito,ONLINE
8373,4163,24/11/2024,abc,DEBITO,CAJERO
7670,4096,12-05-2024,"-14609,49",CREDITO,ONLINE
7851,4261,2024/04/11,26009.62,DEBITO,ONLINE
3595,4022,27-07-2024,abc,CREDITO,app
9741,2442,05-10-2024,abc,CREDITO,ONLINE
4710,1732,05-12-2024,abc,credito,CAJERO
2529,3990,2024/02/04,-29809.67,debito,app
10019,1308,2024-03-14,-5239.97,debito,online
4043,4977,2024/11/20,abc,CREDITO,ATM
4855,2913,12/08/2024,27743.9,DEBITO,ATM
5407,1334,2024/05/13,abc,debito,online
6755,3832,2024/06/05,abc,credito,ATM
2905,4547,2024/09/27,"14189,57",debito,ATM
2395,3207,2024-04-08,-18663.83,DEBITO,CAJERO
9169,3062,2024/08/23,-32892.68,debito,app
10512,3834,09/04/2024,"19629,00",credito,online
3598,2992,09/10/2024,"784,29",CREDITO,ONLINE
3245,905,19/09/2024,abc,CREDITO,CAJERO
9954,1884,04-10-2024,abc,CREDITO,ONLINE
10514,3043,2024-09-02,abc,CREDITO,CAJERO
5824,4910,12/06/2024,abc,credito,online
10539,1972,05-05-2024,15359.13,DEBITO,ONLINE
3042,4437,2024-11-05,17228.63,CREDITO,ONLINE
6615,3508,2024-09-14,"-7536,36",debito,CAJERO
3133,4094,10-02-2024,-49378.74,CREDITO,ATM
1464,579,26/08/2024,abc,DEBITO,app
7919,3855,21/08/2024,abc,DEBITO,app
8764,877,04/10/2024,13961.09,debito,ATM
7771,1869,19/09/2024,"-15714,29",credito,ONLINE
4898,4120,03/02/2024,"-10719,66",DEBITO,CAJERO
4757,4016,2024-11-03,-9944.39,debito,ATM
5197,3778,19-11-2024,7222.51,DEBITO,ONLINE
1937,3251,2024/02/26,"6471,89",credito,ATM
6864,3206,23/10/2024,"-12728,47",CREDITO,app
5807,394,04/09/2024,abc,DEBITO,ATM
6333,691,27-08-2024,abc,credito,ATM
2442,3516,27-04-2024,"1699,76",debito,app
6837,3200,04/08/2024,abc,CREDITO,online
7360,2655,04/08/2024,"-13183,33",credito,ATM
1925,1502,03/06/2024,abc,debito,app
4543,4457,2024/12/19,abc,debito,online
4650,368,2024-10-13,46183.64,debito,CAJERO
8985,2099,2024-11-04,"4,20",DEBITO,ONLINE
7197,4519,2024-09-26,15255.54,debito,online
3539,2772,09/04/2024,18666.28,CREDITO,ONLINE
7201,4122,25/07/2024,abc,DEBITO,app
2826,4986,2024/02/06,"3781,56",CREDITO,ATM
5938,2179,2024-03-05,"18157,31",credito,CAJERO
2373,3418,2024/07/27,"-11159,95",DEBITO,ATM
1358,3144,12/12/2024,"18953,26",CREDITO,ATM
1894,2658,2024-09-03,-38037.43,credito,CAJERO
7406,2297,13-01-2024,34533.19,DEBITO,ONLINE
10525,4182,12-06-2024,-44310.52,credito,app
10307,3373,24-02-2024,"1736,02",debito,CAJERO
6802,1783,2024-12-07,41849.03,credito,CAJERO
6461,784,2024/06/05,abc,credito,ATM
2483,2823,24/12/2024,-43586.95,debito,online
2056,1627,22-03-2024,-34704.86,credito,CAJERO
6443,3722,09-05-2024,abc,debito,ONLINE
10166,4662,2024-04-26,-41943.71,DEBITO,ONLINE
5737,3063,19/03/2024,abc,DEBITO,app
2597,2511,04-02-2024,abc,CREDITO,online
2975,3431,2024/08/26,abc,CREDITO,ONLINE
7270,2634,21-01-2024,abc,CREDITO,CAJERO
9696,3647,04-09-2024,abc,DEBITO,ONLINE
3977,1176,2024-06-22,abc,credito,online
3614,3600,2024/09/04,-41183.7,CREDITO,app
1851,1470,2024-04-14,abc,DEBITO,CAJERO
6405,1213,21-09-2024,abc,DEBITO,app
3699,2372,21-02-2024,abc,CREDITO,online
10127,4080,14/11/2024,"-19006,71",CREDITO,ONLINE
2699,1060,12/09/2024,"-5017,90",credito,online
4338,2988,2024-01-27,27832.93,debito,CAJERO
3492,143,26/02/2024,"-6858,97",credito,online
8672,4185,09-02-2024,abc,CREDITO,app
3109,3811,08/04/2024,6012.09,CREDITO,app
3821,379,2024-10-01,"16561,39",DEBITO,online
6285,178,11/08/2024,"8852,63",CREDITO,ATM
6199,2110,01-06-2024,"11521,24",credito,ATM
9381,689,2024-04-08,abc,credito,CAJERO
4119,488,2024-09-23,6147.4,CREDITO,ONLINE
9380,1618,2024/05/19,30616.86,debito,app
3425,1697,2024/06/19,"12859,41",DEBITO,app
7683,1191,2024/12/06,abc,debito,ATM
3883,4481,2024-05-28,abc,CREDITO,online
10782,2717,2024-05-05,abc,CREDITO,online
3644,1349,2024-05-03,-5913.87,CREDITO,app
5312,1721,2024/10/28,-26281.4,CREDITO,CAJERO
7011,2560,2024/10/11,"-9965,19",CREDITO,ATM
7199,3840,2024/02/08,abc,credito,app
3290,3773,2024/05/09,abc,CREDITO,CAJERO
4887,4920,26/03/2024,42076.9,credito,CAJERO
3787,1758,2024/12/10,"10972,82",CREDITO,ATM
7530,1331,2024/03/04,"-12942,07",CREDITO,online
9887,614,13/09/2024,-23996.74,debito,ATM
4918,4628,2024-09-27,14742.23,debito,CAJERO
6892,585,22/04/2024,-43329.83,credito,online
9082,2694,24-09-2024,"-17960,22",CREDITO,ATM
1597,3046,2024-02-17,-35043.2,CREDITO,ONLINE
8966,571,2024/03/22,"-14634,38",DEBITO,app
8013,636,16-01-2024,abc,DEBITO,app
4670,3898,18/09/2024,abc,DEBITO,CAJERO
9729,3493,23-10-2024,25606.35,DEBITO,ATM
8135,1981,10-04-2024,-18411.14,debito,CAJERO
1327,2102,2024-05-12,36867.58,credito,ONLINE
1771,1667,01/11/2024,abc,credito,ATM
5163,1663,14/06/2024,-13117.54,credito,ONLINE
1977,643,2024-08-10,abc,CREDITO,online
6007,1878,2024-07-26,-28163.94,debito,app
7561,4118,2024-08-07,abc,CREDITO,CAJERO
9838,2956,2024/04/21,abc,credito,CAJERO
3011,2814,2024/11/07,"-19363,81",debito,ATM
3354,1076,15/06/2024,abc,CREDITO,ONLINE
10544,292,2024-08-04,"-6247,07",DEBITO,ONLINE
10092,4932,2024-11-27,-12848.54,DEBITO,ONLINE
4262,3449,2024-01-07,"5319,21",DEBITO,ONLINE
5015,4709,05-02-2024,"4186,81",debito,CAJERO
3630,2391,2024-05-27,abc,debito,ATM
10016,878,2024-02-24,-12341.18,credito,ONLINE
7556,3980,13/04/2024,30905.93,debito,CAJERO
9756,3454,18/10/2024,"5878,87",CREDITO,ONLINE
6141,1125,09-12-2024,"15394,41",DEBITO,CAJERO
1130,1954,2024-06-28,abc,credito,app
6577,822,26-07-2024,"19348,56",CREDITO,ATM
3870,2218,14-12-2024,32094.22,DEBITO,ATM
6904,2748,08/06/2024,"941,74",DEBITO,app
8270,3541,24-10-2024,"-12170,59",DEBITO,CAJERO
7646,2264,18/06/2024,"1021,80",credito,ATM
7668,683,2024/02/15,"15922,27",debito,ATM
1903,4402,2024/05/10,-3432.39,debito,online
10567,864,2024/09/06,"3734,71",DEBITO,ONLINE
4412,354,2024/11/03,"-9343,33",debito,app
5814,2440,17-02-2024,"3807,55",DEBITO,app
7042,3440,2024/10/03,abc,DEBITO,online
2322,2559,06-04-2024,-25006.26,credito,ONLINE
9515,3929,07/05/2024,abc,debito,ATM
2554,290,21/06/2024,"-14215,31",CREDITO,online
2888,2139,2024/11/22,abc,debito,ONLINE
1562,2228,2024-11-14,-42812.58,DEBITO,ATM
4402,434,2024/01/10,13479.16,CREDITO,ATM
4798,3285,27/06/2024,abc,DEBITO,CAJERO
8647,791,2024/07/11,"12136,87",DEBITO,ATM
7040,2912,07-01-2024,20213.37,DEBITO,ATM
7238,2496,2024/01/05,abc,CREDITO,CAJERO
4339,2216,2024/02/24,abc,credito,ONLINE
5756,2585,21-07-2024,abc,debito,app
2435,2011,2024/03/19,-41476.68,DEBITO,CAJERO
10408,3585,2024/06/25,-23281.67,DEBITO,ONLINE
4580,1978,2024/10/26,"-16537,34",debito,ATM
2272,4733,07/12/2024,"-6016,17",credito,ATM
4551,4293,2024-04-26,"-1207,56",credito,ATM
8381,4360,2024/09/28,"-19473,32",CREDITO,CAJERO
6979,978,2024/03/22,abc,DEBITO,CAJERO
6993,4369,2024/10/02,"11866,23",debito,ONLINE
8203,353,22/03/2024,abc,debito,online
5326,826,2024/09/28,"18260,23",DEBITO,CAJERO
1965,2374,2024/07/07,abc,DEBITO,ONLINE
9816,4354,2024-06-09,-3392.37,CREDITO,CAJERO
10987,1113,2024/02/03,-13407.68,DEBITO,CAJERO
4146,275,2024/08/28,12494.32,debito,ONLINE
10350,4499,2024-11-06,-41685.99,CREDITO,ONLINE
9334,3968,11/12/2024,abc,DEBITO,CAJERO
5529,3324,2024-04-10,-3950.08,credito,CAJERO
9676,1457,08/07/2024,abc,debito,CAJERO
2810,258,2024/03/18,abc,DEBITO,CAJERO
2426,2621,2024-01-26,-46161.99,CREDITO,app
6150,4894,2024/06/20,"-18517,09",debito,ATM
5497,2776,15-06-2024,abc,debito,CAJERO
6281,1898,2024-05-22,abc,DEBITO,CAJERO
10111,3575,2024-03-28,"-11958,09",credito,online
10943,3204,02/04/2024,-23624.53,CREDITO,online
5182,2862,08/07/2024,-20046.62,DEBITO,online
5476,3818,06/12/2024,"4735,12",CREDITO,online
3339,1648,2024/06/02,"-16125,83",CREDITO,online
5273,301,2024-02-07,10156.11,debito,online
8104,2215,2024-08-18,abc,CREDITO,ONLINE
1323,4795,09/10/2024,-35898.63,credito,ONLINE
9858,2451,01-11-2024,8396.53,DEBITO,online
3284,4367,2024/04/28,"-4055,03",credito,app
9711,2046,26/01/2024,"-4735,83",DEBITO,app
3076,4964,2024/02/06,abc,CREDITO,CAJERO
2217,1335,03/07/2024,"19309,09",DEBITO,ONLINE
3824,1415,03/03/2024,abc,credito,CAJERO
4202,1776,28-10-2024,-5777.2,DEBITO,ATM
9631,1871,2024/05/28,abc,DEBITO,online
8584,4884,2024/01/28,abc,debito,CAJERO
6998,909,2024-05-09,23228.8,CREDITO,ATM
9986,862,2024/07/23,"-16929,99",CREDITO,app
6313,2722,03-03-2024,"533,76",CREDITO,ONLINE
7626,3577,2024/07/06,"14015,98",CREDITO,ATM
6596,908,20/11/2024,abc,debito,app
4745,3912,2024/11/23,"14630,26",DEBITO,app
5040,3417,04-11-2024,42590.89,DEBITO,CAJERO
1158,1078,2024/12/24,"-337,22",CREDITO,ONLINE
7845,3951,08-07-2024,abc,debito,ONLINE
10310,2642,2024/04/17,abc,debito,ATM
2352,878,2024-10-18,"-6693,76",DEBITO,ONLINE
4861,545,19-03-2024,abc,debito,ONLINE
2919,1283,21-08-2024,-1218.22,CREDITO,ATM
2730,3936,09/04/2024,abc,credito,online
3605,4524,14/12/2024,abc,debito,CAJERO
6286,4888,13/06/2024,-38052.81,DEBITO,online
8193,2634,04/04/2024,"17808,04",DEBITO,app
6916,673,2024/03/04,abc,CREDITO,ATM
8436,4442,2024-01-18,233.7,credito,online
5102,1362,2024-11-18,-6195.55,DEBITO,CAJERO
5322,919,27-05-2024,"-3361,13",DEBITO,ONLINE
5387,4732,03/01/2024,abc,CREDITO,ONLINE
4647,2440,2024/09/22,abc,debito,app
3176,323,2024/01/04,abc,debito,app
6122,1531,2024/06/21,abc,CREDITO,online
2726,1280,2024/03/02,abc,debito,CAJERO
8507,4196,2024-02-16,"-7507,30",debito,online
5757,1216,08/08/2024,abc,debito,ATM
10184,3765,23/07/2024,46728.98,CREDITO,online
5000,3599,2024-09-08,"470,86",CREDITO,CAJERO
6251,993,2024/04/07,"11492,92",credito,CAJERO
6323,4719,2024-09-04,22616.51,CREDITO,CAJERO
9491,143,2024-08-27,-3099.24,debito,ATM
6409,4115,2024/10/11,abc,debito,app
9820,661,19-05-2024,16035.52,credito,app
5139,3696,25-06-2024,abc,DEBITO,ATM
6426,1228,2024/08/03,abc,debito,ATM
4324,1986,2024/12/11,abc,DEBITO,online
1632,4609,2024-03-07,-11428.81,credito,CAJERO
9555,1523,2024/01/17,abc,DEBITO,CAJERO
4611,676,2024-01-26,abc,debito,ONLINE
3090,585,09/08/2024,"16376,73",DEBITO,ONLINE
3564,549,2024/05/06,5726.62,debito,ATM
7787,1099,2024-06-03,abc,debito,online
9992,2249,01/06/2024,abc,CREDITO,online
9384,1732,2024/04/23,-31195.86,credito,online
4842,4235,28/05/2024,"-15310,76",DEBITO,CAJERO
7224,1417,10-01-2024,abc,DEBITO,app
4555,3817,2024/02/07,13606.78,CREDITO,ATM
6604,3983,2024-12-13,abc,debito,CAJERO
10484,1274,22-04-2024,abc,debito,app
7454,2651,17-08-2024,abc,DEBITO,CAJERO
8531,300,2024-01-26,abc,credito,app
1753,1525,2024/08/21,-2115.7,CREDITO,app
5445,2576,2024-09-28,7899.24,credito,app
3068,3590,02/05/2024,abc,DEBITO,app
3309,2111,19-03-2024,-29669.99,credito,CAJERO
4346,3102,19-02-2024,12082.65,debito,ATM
7870,2638,2024/08/06,38113.06,CREDITO,app
5072,3457,06/09/2024,"-11139,65",credito,ONLINE
3035,3215,2024/10/19,abc,credito,online
4728,4755,2024-02-25,abc,credito,ATM
1485,2459,10/07/2024,abc,CREDITO,app
4860,2402,11-05-2024,"1663,62",CREDITO,app
3618,3534,2024-03-06,"4297,34",DEBITO,ONLINE
8887,1162,07-03-2024,21833.74,CREDITO,app
3967,640,2024-08-14,abc,CREDITO,online
4194,1611,2024/08/07,"-6473,42",CREDITO,app
4048,2876,2024/09/07,abc,debito,app
10714,2170,2024/03/01,abc,credito,online
6255,3899,18/01/2024,-4262.9,CREDITO,online
8784,1430,23-10-2024,-46981.8,credito,app
4073,3802,2024/11/18,-42864.63,credito,app
7015,1205,25/04/2024,"3606,47",DEBITO,app
8320,3381,16-01-2024,-9954.12,debito,app
4695,3708,12/08/2024,"-3261,25",CREDITO,CAJERO
5113,2203,2024-11-06,abc,DEBITO,ATM
10438,483,05-08-2024,abc,CREDITO,ONLINE
1080,4874,20-10-2024,abc,debito,online
5886,3444,12/08/2024,40707.91,debito,CAJERO
6066,722,24-08-2024,"-2398,46",CREDITO,online
9604,3527,03/09/2024,abc,credito,ATM
4084,2932,2024/10/01,27826.8,debito,ATM
3570,1171,2024-01-17,abc,credito,app
1373,139,16-12-2024,"-17305,87",CREDITO,app
5380,2582,15-03-2024,"-16928,36",CREDITO,ONLINE
3161,399,25/05/2024,abc,credito,CAJERO
2501,4356,26/04/2024,abc,DEBITO,online
2502,3444,2024-05-16,"11486,15",DEBITO,ONLINE
1445,4553,16/06/2024,"11656,56",debito,ATM
10095,575,18/11/2024,"-3599,27",CREDITO,ATM
10218,3542,05/05/2024,47178.44,DEBITO,app
1427,1926,2024/01/16,-33060.28,debito,online
10223,3703,22/04/2024,"-9651,89",DEBITO,ATM
3320,3832,2024/06/18,abc,credito,online
8921,1195,15/06/2024,-20483.26,CREDITO,online
5004,4977,03/07/2024,"7992,38",debito,CAJERO
9794,352,2024/06/17,-29204.49,DEBITO,app
10390,1342,2024-11-09,"-312,89",credito,ATM
3149,4159,2024/01/06,abc,CREDITO,ATM
1512,2235,14-10-2024,abc,CREDITO,online
8616,1452,2024-03-18,-25825.69,debito,CAJERO
1617,1263,16/06/2024,abc,DEBITO,online
2862,3812,26-08-2024,7856.89,DEBITO,ATM
5923,3698,2024-06-13,-48808.17,CREDITO,online
6971,4094,07/08/2024,-12189.6,CREDITO,app
1615,3144,02/01/2024,39478.42,CREDITO,ONLINE
1235,1705,18-02-2024,23019.88,debito,ONLINE
9767,1291,07/11/2024,"-14382,29",debito,app
9842,1682,2024-10-25,8663.38,DEBITO,online
3087,169,11-07-2024,"19276,00",CREDITO,CAJERO
8430,3861,2024/01/23,"7080,66",DEBITO,ATM
7365,3355,2024/02/14,"-9573,86",CREDITO,ATM
7190,4749,14-06-2024,abc,DEBITO,CAJERO
6315,3866,2024/02/23,abc,CREDITO,ATM
2586,3275,2024/05/14,abc,DEBITO,app
9636,1664,14/08/2024,abc,CREDITO,online
10282,2558,21-03-2024,7634.31,debito,online
8273,1704,13/01/2024,-35348.65,credito,app
2122,3249,07/09/2024,35061.68,DEBITO,app
8659,1380,2024-07-01,"-19815,88",credito,ATM
8810,1348,2024/03/11,14023.71,debito,online
4521,1384,2024-07-24,abc,credito,CAJERO
1294,4368,07/11/2024,abc,DEBITO,online
1755,1820,2024-01-10,"-19068,75",DEBITO,online
1821,2145,2024/11/26,abc,CREDITO,ONLINE
8748,177,2024/10/16,20031.18,CREDITO,CAJERO
4233,2962,2024-10-12,"-18377,88",debito,ONLINE
8333,3101,2024-03-08,-19051.82,debito,app
4916,907,2024/05/20,-49417.36,DEBITO,app
5544,3493,26-09-2024,abc,credito,app
10048,3631,09-12-2024,"-15326,37",debito,ONLINE
9762,242,10/03/2024,"-10187,97",CREDITO,online
8668,2931,2024/04/22,abc,CREDITO,ONLINE
3700,4568,01/12/2024,"3925,26",debito,app
2864,172,20/09/2024,"8008,15",credito,CAJERO
5936,1506,2024/10/14,-26248.11,credito,app
10972,4023,05/04/2024,abc,CREDITO,ONLINE
7913,2212,05-06-2024,6575.72,debito,ONLINE
9114,4798,2024-12-11,-7668.15,DEBITO,ATM
4472,4375,26-10-2024,"2312,49",CREDITO,app
10800,652,22-05-2024,11556.39,DEBITO,ATM
3313,3968,2024-06-11,"-5024,14",CREDITO,ATM
5240,2072,2024-03-07,abc,CREDITO,ATM
9243,1594,21/01/2024,"-11696,37",DEBITO,app
1088,2660,2024-09-15,-35479.33,CREDITO,ONLINE
6612,4104,10-11-2024,abc,CREDITO,CAJERO
1807,4643,23-01-2024,abc,debito,app
10461,1125,2024/11/22,47425.12,CREDITO,ONLINE
2935,4144,2024-06-03,"11909,42",CREDITO,CAJERO
6040,4337,06/05/2024,"-3911,30",DEBITO,online
1363,3238,12-01-2024,"17378,64",DEBITO,ONLINE
5057,675,2024-07-21,"-19507,02",DEBITO,CAJERO
2927,1923,17/07/2024,-9851.67,debito,online
9566,329,22-02-2024,abc,CREDITO,app
6939,2352,2024-03-11,"19186,49",DEBITO,CAJERO
7019,2228,2024-11-19,16156.29,credito,online
5701,727,14/10/2024,-43618.37,credito,ONLINE
10441,1348,2024-02-19,"1817,64",debito,ONLINE
5242,3147,2024/10/21,"4639,26",DEBITO,CAJERO
2885,2765,2024-12-06,39680.06,DEBITO,ONLINE
3526,390,10-03-2024,-10791.7,debito,CAJERO
7627,3691,2024-01-16,26092.1,debito,online
10200,290,10-08-2024,"-18800,06",DEBITO,ONLINE
8475,3307,15/03/2024,"19413,31",credito,CAJERO
5611,1617,2024-11-08,"-2114,64",DEBITO,online
9470,724,07-07-2024,abc,credito,CAJERO
10927,2547,2024-12-18,abc,debito,app
10356,4014,2024-02-17,abc,DEBITO,ATM
10784,4895,2024/06/18,abc,debito,CAJERO
5736,3894,22-06-2024,abc,DEBITO,ONLINE
6090,849,2024/07/23,17909.5,DEBITO,CAJERO
6791,3380,21-12-2024,46406.38,CREDITO,ATM
4950,812,2024-12-28,"-14666,98",CREDITO,ONLINE
8519,1965,10-02-2024,abc,credito,ATM
3107,2524,07-12-2024,-27053.45,debito,ATM
6142,1208,19-05-2024,abc,DEBITO,CAJERO
4454,2791,2024-08-17,-13278.29,debito,ATM
9733,2388,2024-01-11,abc,credito,ONLINE
9924,2229,2024-03-21,"-7337,51",debito,CAJERO
4599,3778,13-07-2024,44205.76,CREDITO,app
3463,4526,2024/09/19,-15697.33,DEBITO,app
10229,617,2024/09/01,abc,DEBITO,online
8303,1196,03-04-2024,"-7854,16",credito,app
2047,2350,07/12/2024,-18057.42,credito,ONLINE
6808,4226,2024-02-21,abc,DEBITO,ATM
2150,2426,2024/03/18,abc,CREDITO,online
8734,4364,2024-07-08,abc,debito,ATM
3577,241,22/12/2024,"3525,55",DEBITO,app
2089,3522,2024/04/07,45854.8,credito,ATM
4519,3562,19/04/2024,-42491.9,debito,ATM
9422,1147,10/02/2024,abc,debito,app
1139,2954,06-07-2024,-34498.81,debito,ATM
7738,977,2024/10/06,-24403.03,debito,ONLINE
6206,292,2024-11-11,-27905.68,CREDITO,online
7958,2930,2024/08/03,"7498,27",credito,ONLINE
10240,2047,2024-11-15,42664.26,credito,app
1640,3836,2024-06-10,abc,credito,CAJERO
9830,3628,2024/02/04,"924,33",credito,ONLINE
5281,3597,07-04-2024,"6195,95",CREDITO,CAJERO
5866,3765,2024/03/18,"15129,48",debito,ATM
7772,3655,25/10/2024,32690.15,CREDITO,CAJERO
7002,4988,2024-09-05,abc,credito,online
10475,2157,05-01-2024,-35022.91,CREDITO,online
6912,961,2024-05-04,abc,credito,CAJERO
1683,122,2024/03/05,-20208.84,debito,ATM
7580,4829,2024-03-28,"-17547,67",DEBITO,online
8261,4909,2024-08-08,-6846.81,CREDITO,ONLINE
4844,4223,2024/08/01,"7366,85",DEBITO,CAJERO
7418,4202,2024/12/15,17310.69,DEBITO,online
4682,4477,11-09-2024,"-3166,66",debito,ONLINE
4182,682,2024/08/09,"-7452,35",DEBITO,CAJERO
9088,4632,2024-12-04,"8023,62",credito,online
1593,4282,23-05-2024,-20393.62,DEBITO,ATM
9952,4492,2024/09/27,6156.67,debito,online
7618,1322,2024-09-04,"-11737,00",DEBITO,ATM
9896,3703,2024-02-02,"3089,54",credito,app
8898,1010,11/09/2024,-345.61,credito,ATM
8010,3178,2024-12-18,abc,CREDITO,online
2179,3989,01/08/2024,"-6908,94",DEBITO,app
10659,4900,2024/12/06,abc,debito,online
6041,3647,2024/07/13,abc,DEBITO,ATM
6599,1150,2024/08/28,-48801.3,debito,ATM
1169,4156,19-04-2024,abc,DEBITO,ATM
3122,2853,2024/09/21,"-2603,37",credito,app
6442,2143,13-12-2024,"6696,81",CREDITO,app
8100,3804,10/08/2024,"-14788,21",DEBITO,ONLINE
7167,4951,2024/12/16,"1729,33",credito,app
5598,4681,2024-09-13,abc,DEBITO,app
8865,2625,15-11-2024,abc,debito,ATM
7792,1002,2024/05/27,"11672,90",CREDITO,online
7880,3798,01-03-2024,abc,CREDITO,ATM
7983,2390,23-02-2024,"8287,42",CREDITO,app
9923,1358,03/04/2024,19686.39,credito,app
9055,3426,26-09-2024,3546.64,debito,ONLINE
2872,2785,06/10/2024,abc,debito,ONLINE
10805,3970,2024-08-19,"1496,43",debito,app
3907,4682,16/07/2024,-41053.77,CREDITO,online
8139,3535,13-08-2024,"16066,22",credito,ATM
2732,2530,10-09-2024,"-4107,85",debito,app
10775,3536,07-05-2024,-37942.53,credito,app
1714,1896,06/04/2024,"-17156,66",credito,ATM
3031,1052,11/01/2024,41377.85,credito,ATM
2642,884,2024-08-03,abc,debito,ONLINE
8199,2213,12-04-2024,"17864,24",CREDITO,ATM
4401,2595,22-08-2024,-40204.6,debito,CAJERO
10305,3086,23-12-2024,-46678.1,CREDITO,ATM
7695,589,16-01-2024,abc,credito,ONLINE
10947,2651,26-04-2024,"-10957,03",CREDITO,ONLINE
1736,2567,2024-09-22,"7241,70",credito,online
3405,766,2024-01-05,abc,debito,online
3739,3375,2024/11/20,"639,07",credito,ATM
3325,1555,2024-05-27,"-12186,71",debito,online
6187,3138,06/10/2024,abc,CREDITO,ONLINE
10798,1741,21-08-2024,"-3767,55",CREDITO,online
5675,135,2024-10-24,-44577.73,DEBITO,online
3528,3227,23/02/2024,35236.58,DEBITO,online
9968,2158,2024/12/13,abc,CREDITO,online
5250,409,2024/06/17,abc,debito,ONLINE
3028,2141,2024/08/01,abc,debito,CAJERO
3306,3826,07/04/2024,"1395,88",CREDITO,CAJERO
9084,624,2024/12/12,"-9204,38",CREDITO,online
3288,734,2024-11-01,"-9179,35",CREDITO,ONLINE
3280,583,10/06/2024,"-949,31",DEBITO,CAJERO
7949,4026,07/02/2024,"-18909,40",credito,online
3642,2205,23/10/2024,abc,credito,online
5083,920,17-09-2024,-8256.03,DEBITO,CAJERO
4627,3564,2024-06-10,abc,debito,online
1564,1061,2024/03/23,"11298,60",DEBITO,CAJERO
4637,3352,05-12-2024,32759.93,DEBITO,online
4699,2365,2024-02-27,abc,debito,ATM
5902,2454,2024/02/14,"-8926,25",CREDITO,CAJERO
2363,4083,11-03-2024,"-9497,41",credito,ATM
4886,4077,2024-04-12,"9939,62",CREDITO,ONLINE
3338,823,2024/03/08,41968.75,debito,ATM
6733,4664,2024/01/12,"1367,68",CREDITO,app
6907,779,27/01/2024,"5643,96",debito,ATM
5900,781,2024-06-10,abc,DEBITO,CAJERO
4376,4885,15-05-2024,abc,CREDITO,ONLINE
3337,2057,2024/11/03,"-3344,85",CREDITO,ATM
4218,119,26/03/2024,abc,CREDITO,ATM
7785,4941,2024-12-05,"1582,33",DEBITO,CAJERO
4115,588,10/04/2024,"-16356,61",credito,CAJERO
1491,1541,2024-02-22,22763.64,DEBITO,online
10503,1798,12/12/2024,"12480,60",debito,CAJERO
10834,3081,2024/08/10,abc,credito,ONLINE
10953,1669,17-09-2024,"2159,00",CREDITO,CAJERO
10483,3630,22/06/2024,"-16262,99",credito,ONLINE
5300,2963,2024-02-03,45291.77,credito,online
3842,650,28-06-2024,abc,credito,ONLINE
5847,3066,15/09/2024,"-3622,51",CREDITO,app
6978,2545,06/12/2024,-43924.54,CREDITO,app
1839,3708,10-03-2024,-25519.33,debito,app
3153,196,2024-09-22,abc,credito,app
9700,4516,05/01/2024,"-1916,11",credito,ATM
10311,3630,22/05/2024,-18002.74,DEBITO,ATM
4096,1502,03-10-2024,abc,DEBITO,online
9339,201,11/04/2024,-22515.78,debito,app
7905,1127,2024-11-28,47711.56,debito,app
10891,3799,02-03-2024,21515.6,debito,CAJERO
7973,399,10/09/2024,-10816.36,DEBITO,app
8986,137,2024-09-26,"6830,41",DEBITO,online
1338,2435,10/01/2024,abc,DEBITO,ONLINE
6782,3640,2024/05/01,abc,DEBITO,CAJERO
8857,3799,10-02-2024,abc,credito,ONLINE
7717,1346,27-08-2024,"-13486,91",credito,online
7381,720,10/11/2024,abc,credito,app
3707,1682,24-05-2024,abc,credito,online
5012,198,26-11-2024,"691,54",debito,CAJERO
9826,1886,22/07/2024,"-2094,77",credito,online
1020,1324,06-03-2024,"9409,09",CREDITO,online
2069,2812,07-05-2024,-12203.61,debito,online
3667,3126,28/05/2024,abc,DEBITO,ATM
2324,3985,13/01/2024,11963.37,debito,ONLINE
5180,1630,16-06-2024,-24634.38,DEBITO,ONLINE
5460,1501,2024-07-17,"-9988,38",DEBITO,ATM
4131,1142,2024/10/23,abc,credito,CAJERO
4377,1140,2024-10-07,"-1793,23",CREDITO,CAJERO
7737,2504,2024/01/09,"11336,16",debito,online
4727,4446,2024-08-25,"13254,01",debito,CAJERO
1548,1801,2024-02-13,"-2009,10",CREDITO,ATM
1362,2277,07/01/2024,"-16986,25",credito,ATM
7544,4638,2024-08-01,"2018,07",DEBITO,ATM
3924,3120,14/03/2024,abc,DEBITO,app
