id_cuenta,id_cliente,tipo_cuenta,saldo_inicial,moneda,fecha_apertura
9980,1086,ca,,pyg,2024-08-03
8574,416,cc,,usd,2024-04-03
4020,270,cc,,pyg,2024-12-28
5640,98,ca,49460.06,pyg,2024-06-27
8893,1655,cc,,usd,2024-12-24
5503,1138,ca,2370.14,pyg,2024-01-21
8707,344,ca,,usd,2024-05-19
5457,1295,ca,,usd,2024-06-10
7292,1896,ca,,pyg,2024-09-24
8849,1876,cc,,usd,2024-01-24
3993,283,ca,,usd,2024-02-21
6179,461,ca,40127.78,usd,2024-01-27
3534,1272,cc,41041.19,pyg,2024-12-23
2488,1941,cc,31699.71,pyg,2024-10-05
9376,1298,cc,7344.51,usd,2024-05-28
6735,1559,cc,49732.79,pyg,2024-05-01
7624,640,ca,,usd,2024-02-25
2456,96,cc,3652.57,usd,2024-03-20
776,221,cc,,pyg,2024-04-06
9575,1199,cc,2021.07,pyg,2024-11-04
960,1328,ca,43400.07,pyg,2024-08-10
5474,358,cc,,pyg,2024-05-08
3042,154,ca,19676.6,pyg,2024-12-27
3510,1070,cc,,usd,2024-05-08
10021,1602,cc,19360.55,pyg,2024-10-01
4905,1782,ca,3505.57,usd,2024-09-22
9610,1766,ca,,pyg,2024-02-07
301,97,ca,,usd,2024-06-11
9745,1800,ca,,pyg,2024-12-21
8392,1248,cc,,usd,2024-01-08
2766,262,cc,,pyg,2024-09-23
3481,1313,cc,11193.85,pyg,2024-09-25
8358,1340,cc,32350.69,usd,2024-04-18
5824,1008,cc,4919.72,usd,2024-11-18
8120,1047,ca,48092.43,usd,2024-04-24
9444,1419,ca,,pyg,2024-03-02
9768,885,ca,30288.45,usd,2024-04-09
680,162,ca,,pyg,2024-12-05
10000,55,ca,,pyg,2024-09-15
908,1587,ca,,usd,2024-06-10
9902,1090,cc,9546.06,pyg,2024-09-11
9933,1627,cc,,pyg,2024-12-15
5009,927,ca,47294.49,usd,2024-03-09
890,1131,ca,9016.58,pyg,2024-02-07
7718,245,ca,10506.37,pyg,2024-03-26
405,436,ca,9758.43,usd,2024-06-11
2561,1439,ca,,pyg,2024-08-18
5150,1690,ca,11461.86,usd,2024-04-17
3726,730,cc,,pyg,2024-06-08
249,1315,cc,,usd,2024-01-05
8456,576,ca,,pyg,2024-09-13
8563,32,ca,35826.24,pyg,2024-12-06
8075,409,cc,15634.01,usd,2024-12-15
2728,186,cc,40798.43,pyg,2024-10-16
6121,1890,ca,42469.9,usd,2024-07-08
9379,1082,cc,41473.24,usd,2024-12-07
202,918,ca,28061.87,pyg,2024-11-17
9000,568,ca,4503.71,usd,2024-12-10
4330,61,cc,,pyg,2024-04-13
381,1485,ca,7029.73,usd,2024-02-25
9354,414,cc,,pyg,2024-11-19
1439,1043,ca,8454.46,usd,2024-10-02
2697,247,cc,6582.51,pyg,2024-05-13
8556,886,ca,12781.97,usd,2024-06-19
7641,1771,cc,,pyg,2024-03-17
314,318,ca,34617.08,pyg,2024-04-06
772,424,cc,,pyg,2024-07-20
1246,1979,cc,,pyg,2024-12-03
519,1834,ca,,usd,2024-03-23
5610,1341,ca,,usd,2024-04-05
3039,996,cc,,pyg,2024-05-19
9496,870,cc,5300.74,usd,2024-05-10
2556,1772,cc,44733.96,usd,2024-02-16
4698,1220,cc,45231.47,pyg,2024-02-22
2531,1807,cc,,pyg,2024-04-02
1435,839,cc,,pyg,2024-05-23
646,1999,cc,,pyg,2024-10-25
5520,1965,cc,,pyg,2024-02-05
5583,409,cc,26060.62,usd,2024-12-20
8427,135,cc,49588.99,pyg,2024-03-23
1742,741,ca,38149.64,pyg,2024-09-11
1150,1381,cc,48067.49,usd,2024-10-06
7848,1867,ca,,usd,2024-12-03
7061,567,ca,46984.26,pyg,2024-03-14
583,666,cc,38184.28,pyg,2024-02-26
7959,1676,ca,28334.52,usd,2024-12-27
2782,73,cc,45718.31,pyg,2024-06-18
7763,894,ca,,pyg,2024-04-28
5388,787,ca,47352.09,usd,2024-02-12
6177,1835,ca,,usd,2024-01-22
8588,78,cc,,usd,2024-08-06
4371,723,cc,40117.4,pyg,2024-12-16
2987,1359,cc,1600.65,pyg,2024-08-18
9621,1827,ca,28228.75,usd,2024-10-08
3939,1667,ca,18711.97,usd,2024-04-27
2578,1813,cc,12599.48,usd,2024-03-04
6265,767,cc,,pyg,2024-04-13
5660,1831,ca,,pyg,2024-09-01
6148,936,ca,,pyg,2024-04-19
329,648,ca,,usd,2024-08-11
106,332,cc,36970.45,usd,2024-05-26
2694,1550,cc,,pyg,2024-08-27
4176,389,cc,,pyg,2024-06-17
9038,1831,cc,43529.52,pyg,2024-08-26
6260,1761,ca,,pyg,2024-10-22
6988,1829,ca,41070.06,usd,2024-08-15
5437,129,ca,29464.75,pyg,2024-05-23
4208,226,ca,,pyg,2024-04-03
6698,1778,cc,,pyg,2024-04-25
2089,1728,ca,,usd,2024-01-08
7937,1278,cc,,pyg,2024-06-01
4105,882,ca,,usd,2024-09-11
830,249,cc,,pyg,2024-01-21
7128,701,cc,25160.98,usd,2024-07-15
8240,1526,ca,16474.09,usd,2024-11-25
524,1623,ca,,usd,2024-05-10
2911,362,cc,4801.54,pyg,2024-12-03
6164,1247,cc,44475.79,pyg,2024-05-10
206,1370,cc,,usd,2024-05-13
374,726,cc,44369.73,pyg,2024-08-06
5614,1690,cc,22103.22,pyg,2024-10-14
6577,1249,ca,,pyg,2024-07-10
5082,1973,cc,,pyg,2024-08-25
9863,1446,cc,,usd,2024-10-08
8284,161,cc,,usd,2024-02-09
513,614,ca,,usd,2024-08-28
4491,174,cc,,usd,2024-12-04
1710,887,cc,,pyg,2024-04-04
1764,978,cc,,pyg,2024-03-02
2614,1043,ca,44107.18,usd,2024-05-19
4794,992,ca,13194.23,usd,2024-10-28
3629,513,cc,,usd,2024-04-18
2224,334,ca,35576.49,pyg,2024-08-20
1273,370,ca,7225.04,usd,2024-12-28
9558,397,cc,,usd,2024-03-03
1315,1893,cc,45692.96,usd,2024-12-04
341,1062,ca,,pyg,2024-04-14
3748,1937,ca,,pyg,2024-11-23
2460,1685,ca,,usd,2024-09-18
2645,1831,ca,18057.78,usd,2024-01-23
3836,840,ca,,usd,2024-06-13
7146,1007,cc,,pyg,2024-05-06
5429,1746,cc,,pyg,2024-12-02
6155,1843,ca,23518.17,usd,2024-11-16
996,318,cc,44767.77,usd,2024-10-10
8526,71,ca,,pyg,2024-10-23
7410,1195,cc,,usd,2024-05-22
2279,84,ca,,pyg,2024-08-15
1036,1600,ca,,pyg,2024-08-27
5756,2,ca,,pyg,2024-06-16
242,441,cc,,usd,2024-10-27
6368,555,ca,,usd,2024-06-18
8823,1370,ca,35541.83,pyg,2024-11-11
8202,1585,ca,,usd,2024-10-11
5328,182,cc,,pyg,2024-12-11
1983,717,cc,44857.86,usd,2024-07-16
7426,1095,ca,25986.77,pyg,2024-10-17
1139,117,cc,,pyg,2024-07-15
3592,1321,cc,23212.07,pyg,2024-11-19
4401,273,ca,,pyg,2024-06-09
5691,1221,cc,,pyg,2024-02-24
1978,621,ca,,usd,2024-05-10
121,1057,cc,6513.91,usd,2024-06-22
6157,1306,cc,,pyg,2024-07-14
10088,375,ca,,pyg,2024-03-08
5364,1404,cc,,usd,2024-05-14
9626,1498,ca,27651.88,usd,2024-09-21
2414,926,ca,38248.62,usd,2024-10-16
4642,147,cc,45970.88,usd,2024-09-28
9361,1553,ca,,pyg,2024-11-14
3945,840,ca,,usd,2024-12-19
8390,289,ca,33342.83,usd,2024-07-05
6422,31,cc,39935.19,usd,2024-09-26
6095,892,ca,,pyg,2024-04-03
9653,351,ca,,pyg,2024-08-27
8677,344,cc,38960.82,pyg,2024-06-06
3804,1755,ca,,usd,2024-05-24
6643,383,cc,42878.99,pyg,2024-09-08
561,410,cc,30700.92,pyg,2024-08-17
5016,1494,ca,34020.41,usd,2024-09-09
1766,1692,ca,33396.06,usd,2024-06-10
6879,1826,ca,41828.08,pyg,2024-06-21
1294,1436,cc,2926.76,pyg,2024-08-04
5162,126,ca,,usd,2024-03-26
8572,41,ca,15095.38,usd,2024-01-07
5552,1366,ca,43590.14,usd,2024-02-10
5887,1426,ca,41601.35,usd,2024-03-26
1062,646,cc,8185.77,usd,2024-08-20
3195,1979,cc,,usd,2024-09-19
3975,122,cc,,usd,2024-07-27
6913,385,ca,,usd,2024-08-23
266,600,ca,,pyg,2024-02-16
5608,1311,ca,,pyg,2024-06-06
2686,1725,cc,,usd,2024-12-13
1618,1710,cc,,pyg,2024-01-12
3719,405,cc,12679.53,usd,2024-06-09
2886,650,cc,,usd,2024-11-18
5501,1064,cc,28811.34,usd,2024-11-15
10018,102,cc,,pyg,2024-12-17
5106,1784,ca,,usd,2024-03-24
2704,132,ca,,pyg,2024-06-20
9623,1010,cc,,pyg,2024-04-10
3115,1106,ca,,pyg,2024-03-21
7893,1006,ca,10039.77,usd,2024-03-28
3307,1557,ca,18598.15,pyg,2024-11-08
9779,21,ca,2928.2,usd,2024-07-13
2185,257,ca,11238.55,usd,2024-09-24
6664,898,cc,23577.64,usd,2024-04-18
4305,1075,ca,,pyg,2024-09-23
5492,834,cc,31647.54,usd,2024-03-15
8926,1848,cc,28250.94,usd,2024-09-26
651,399,ca,,usd,2024-01-17
6920,783,ca,5786.59,usd,2024-06-14
3742,1861,cc,,usd,2024-08-17
2029,1413,ca,,usd,2024-01-06
3801,1182,ca,14785.43,usd,2024-07-15
2928,1168,ca,49191.55,pyg,2024-06-03
9443,654,cc,47068.77,pyg,2024-01-10
4573,1945,ca,11279.77,usd,2024-01-24
5795,510,cc,5720.17,usd,2024-10-18
6354,1174,cc,,usd,2024-09-02
4084,1483,cc,,usd,2024-12-07
5612,867,cc,39595.34,usd,2024-09-26
3883,1153,cc,,usd,2024-09-19
7979,1240,ca,17116.01,pyg,2024-03-17
4819,1371,cc,9075.67,usd,2024-05-10
7869,1805,ca,43267.15,usd,2024-06-03
4051,1597,ca,,pyg,2024-02-06
1409,585,cc,16157.43,pyg,2024-06-22
9365,312,cc,,pyg,2024-10-04
9915,653,cc,,pyg,2024-12-03
7966,739,ca,34441.54,usd,2024-10-18
5412,1882,cc,34024.05,pyg,2024-06-05
5578,851,cc,39106.49,usd,2024-12-06
262,1708,ca,,pyg,2024-01-28
7552,506,ca,,usd,2024-02-24
1453,903,ca,17370.77,pyg,2024-04-26
8538,333,cc,,usd,2024-09-21
1053,1178,cc,20394.83,pyg,2024-09-07
2075,1217,cc,,pyg,2024-03-06
5147,1262,ca,,pyg,2024-06-24
2206,1456,cc,29630.93,usd,2024-04-08
7499,1473,ca,,pyg,2024-08-02
5475,355,cc,3017.39,usd,2024-10-10
3149,902,ca,,pyg,2024-07-09
8689,1825,cc,3149.1,pyg,2024-03-07
9290,89,ca,15746.63,usd,2024-01-06
9635,192,ca,38705.61,usd,2024-10-21
9375,1602,cc,,usd,2024-06-20
10070,1791,cc,,usd,2024-05-04
5355,1679,ca,,pyg,2024-12-21
6190,1095,cc,1866.92,usd,2024-02-26
7038,1784,cc,,pyg,2024-02-20
2323,1718,ca,27407.88,usd,2024-12-18
3216,1048,ca,,pyg,2024-03-28
509,534,cc,45464.57,pyg,2024-01-28
7829,1634,cc,,usd,2024-03-05
9175,452,cc,22262.39,usd,2024-03-02
1293,1514,cc,,usd,2024-01-24
7442,148,ca,48628.12,pyg,2024-11-27
3145,1170,ca,,usd,2024-04-13
5066,48,cc,,pyg,2024-04-23
6032,706,cc,12510.01,usd,2024-04-18
5263,1419,ca,1795.43,pyg,2024-06-22
8902,1222,ca,,usd,2024-10-05
6637,97,cc,2049.84,usd,2024-04-14
536,338,ca,,usd,2024-05-11
5352,1771,ca,17734.27,usd,2024-03-05
1539,1201,cc,,usd,2024-05-06
7796,1910,cc,,usd,2024-04-09
5999,1848,cc,49281.18,usd,2024-08-22
2006,1815,ca,14674.59,pyg,2024-06-15
8417,240,ca,,usd,2024-07-17
7173,1347,ca,21972.68,usd,2024-11-13
1674,1159,cc,3428.86,pyg,2024-10-24
2835,771,ca,,usd,2024-07-01
3642,1148,cc,24553.55,pyg,2024-07-03
6590,193,ca,,usd,2024-06-16
4335,1619,cc,7372.67,pyg,2024-09-06
2436,1118,cc,,pyg,2024-10-10
9261,643,ca,49488.16,usd,2024-09-24
6586,1598,ca,5067.0,pyg,2024-01-07
115,1317,cc,,usd,2024-10-07
806,103,cc,,usd,2024-12-17
5730,290,ca,,usd,2024-10-27
1761,683,ca,,pyg,2024-10-20
1176,1941,cc,,usd,2024-08-27
6983,69,ca,43943.48,usd,2024-04-24
1800,853,cc,30516.37,usd,2024-04-25
2507,1266,ca,16140.26,pyg,2024-09-14
1551,247,cc,17615.96,usd,2024-02-17
1392,1345,ca,48999.4,usd,2024-05-16
1713,562,cc,25186.41,pyg,2024-03-04
6396,1214,cc,,usd,2024-01-21
2846,547,cc,,pyg,2024-07-08
1633,895,ca,16367.49,usd,2024-11-19
2480,1119,cc,,pyg,2024-02-08
7579,443,ca,,pyg,2024-08-08
5146,738,ca,,pyg,2024-02-12
8848,1175,cc,,usd,2024-10-15
9519,1473,ca,9224.72,pyg,2024-06-01
108,428,ca,,pyg,2024-02-14
3347,950,cc,40715.02,usd,2024-07-27
7210,35,cc,,pyg,2024-12-09
3617,606,cc,20050.64,pyg,2024-06-06
3861,753,cc,2567.21,usd,2024-06-11
2721,154,ca,,pyg,2024-11-03
9113,26,cc,,usd,2024-02-18
2300,1071,ca,,usd,2024-09-25
3125,1028,ca,9719.02,pyg,2024-08-25
2373,101,cc,,pyg,2024-01-15
9598,575,ca,5933.84,pyg,2024-01-19
3565,1530,ca,36744.93,pyg,2024-11-06
4595,317,ca,5666.49,pyg,2024-04-09
6623,210,cc,,pyg,2024-11-01
5843,969,cc,,usd,2024-02-13
10095,1736,ca,,usd,2024-09-21
3137,509,cc,,pyg,2024-06-28
9330,958,ca,,pyg,2024-10-18
4519,1669,ca,,usd,2024-08-13
7748,960,cc,26430.46,pyg,2024-09-26
5034,631,ca,,usd,2024-05-20
5898,821,cc,,usd,2024-09-20
4328,1885,cc,6104.28,pyg,2024-11-26
4894,1887,cc,,pyg,2024-10-18
4950,850,cc,,pyg,2024-05-20
2143,231,ca,35979.93,usd,2024-09-24
9767,755,ca,,usd,2024-01-24
9121,215,cc,6383.25,usd,2024-07-20
7622,1789,ca,15938.31,pyg,2024-01-07
223,1682,ca,,pyg,2024-05-20
6893,86,cc,35150.97,usd,2024-05-06
1883,1630,ca,27742.92,usd,2024-04-21
6481,638,ca,,pyg,2024-04-07
6353,356,ca,12411.59,usd,2024-12-14
2909,1851,ca,31285.74,usd,2024-04-19
5674,1247,cc,8432.59,usd,2024-12-12
1709,226,ca,37120.11,usd,2024-09-19
3760,661,cc,,pyg,2024-09-22
2977,440,cc,17771.65,usd,2024-03-01
5439,1792,cc,,pyg,2024-06-04
2213,4,cc,,pyg,2024-12-05
4651,1149,cc,,usd,2024-12-25
7791,542,cc,,pyg,2024-04-17
8888,1149,cc,13543.15,usd,2024-08-10
7598,793,ca,,pyg,2024-06-22
7677,719,cc,,usd,2024-03-22
2144,1202,ca,,pyg,2024-10-12
9914,1175,cc,41630.6,pyg,2024-08-19
4393,870,cc,,pyg,2024-02-16
4522,262,ca,,pyg,2024-08-14
7860,1719,ca,11726.77,pyg,2024-10-02
3667,943,ca,4590.67,usd,2024-09-02
448,1858,cc,6928.57,usd,2024-08-24
8227,1686,cc,28921.99,usd,2024-12-28
789,1113,ca,,pyg,2024-09-11
1979,913,cc,23190.56,usd,2024-12-05
7027,462,ca,11354.89,usd,2024-11-22
2016,32,cc,,pyg,2024-08-01
6553,344,ca,43428.87,pyg,2024-04-26
4822,1313,ca,29328.34,usd,2024-06-17
370,454,cc,6419.09,pyg,2024-04-26
8808,1677,ca,31204.22,usd,2024-11-19
7328,76,cc,,pyg,2024-04-26
1624,1589,cc,17376.08,usd,2024-10-16
9046,360,cc,,usd,2024-08-10
5883,189,ca,,usd,2024-06-20
6826,880,ca,,usd,2024-10-24
4657,1186,cc,,usd,2024-01-22
5087,1657,cc,,pyg,2024-07-21
7845,732,cc,30037.16,usd,2024-07-11
9227,4,ca,20323.0,pyg,2024-10-16
584,1232,ca,40227.96,pyg,2024-09-05
4738,1586,cc,36546.07,usd,2024-09-25
9843,1132,cc,,usd,2024-09-07
5680,483,cc,,pyg,2024-09-17
4893,1040,cc,,pyg,2024-01-22
6380,661,cc,26455.09,usd,2024-12-18
7956,1975,cc,2468.98,usd,2024-03-02
6073,892,cc,18342.93,usd,2024-10-18
5107,1304,ca,9181.7,usd,2024-12-16
2479,1927,ca,47184.26,pyg,2024-10-04
5459,718,ca,45976.51,pyg,2024-08-10
7236,935,ca,,pyg,2024-02-06
259,1081,cc,22617.31,pyg,2024-08-23
3520,1072,ca,4786.67,usd,2024-09-10
944,173,ca,16201.61,usd,2024-10-13
6443,1880,ca,,usd,2024-06-06
3900,282,cc,44426.39,pyg,2024-10-25
4739,856,cc,,usd,2024-02-25
6815,1002,ca,,pyg,2024-11-11
5072,269,cc,,pyg,2024-05-09
8225,178,cc,,pyg,2024-06-26
4785,1138,ca,,pyg,2024-06-23
2501,1729,cc,24742.62,usd,2024-08-07
4494,867,ca,43866.31,usd,2024-03-18
6466,140,cc,16791.04,pyg,2024-05-11
3444,1322,cc,,usd,2024-06-13
9525,844,cc,,usd,2024-01-15
210,918,ca,,usd,2024-04-25
3944,1236,cc,,usd,2024-07-14
1522,653,cc,,pyg,2024-01-22
4620,1024,cc,,pyg,2024-03-25
1935,1440,ca,22184.03,usd,2024-07-07
1971,1431,ca,13524.16,pyg,2024-07-06
5015,1090,cc,,usd,2024-03-26
4901,1408,ca,,pyg,2024-12-26
1558,1079,ca,,usd,2024-10-08
6337,436,ca,5195.09,pyg,2024-03-07
6213,320,cc,,pyg,2024-07-22
7852,614,ca,12910.59,usd,2024-09-02
3435,730,ca,,pyg,2024-01-08
1398,175,cc,,usd,2024-09-01
1336,1005,cc,,usd,2024-03-18
3956,801,cc,,pyg,2024-05-08
5893,488,ca,44921.04,pyg,2024-06-21
7304,288,cc,2119.72,pyg,2024-10-19
8739,1356,ca,25799.18,usd,2024-02-07
7737,68,ca,,pyg,2024-01-17
1944,1364,ca,3312.88,usd,2024-11-16
1584,485,ca,4134.43,usd,2024-12-18
4830,1138,ca,,pyg,2024-03-27
5555,579,cc,,pyg,2024-07-03
4962,3,ca,6743.73,usd,2024-03-11
1586,421,cc,5190.18,pyg,2024-12-01
7528,466,ca,3592.8,pyg,2024-02-04
9485,1922,cc,26579.47,pyg,2024-10-05
5885,1429,cc,5265.41,usd,2024-03-08
1014,52,cc,20000.6,pyg,2024-07-23
1289,1268,ca,39745.9,pyg,2024-05-28
8131,1553,cc,42325.22,usd,2024-01-09
4842,1720,cc,,pyg,2024-04-08
5794,1629,ca,,pyg,2024-09-06
4280,127,ca,,pyg,2024-10-26
8678,1017,ca,,usd,2024-08-14
3106,1940,cc,,usd,2024-06-13
2107,634,cc,7630.08,usd,2024-11-21
2118,606,cc,23844.48,pyg,2024-10-08
4551,313,cc,,pyg,2024-10-17
539,499,ca,43951.19,usd,2024-11-19
366,1542,ca,,pyg,2024-11-22
8432,1043,ca,,usd,2024-03-02
2975,25,cc,12774.26,pyg,2024-04-10
6210,719,cc,,pyg,2024-03-18
2606,1727,ca,6724.56,usd,2024-04-27
380,1102,ca,39400.27,usd,2024-10-11
4702,547,cc,28373.3,usd,2024-10-21
391,1630,cc,39504.91,pyg,2024-08-22
1179,1222,ca,,usd,2024-02-11
7451,1974,cc,5750.24,usd,2024-04-23
4593,1908,cc,45915.99,usd,2024-02-16
3340,754,cc,49609.46,pyg,2024-03-24
9967,1912,ca,,pyg,2024-04-18
7277,777,cc,27946.98,usd,2024-11-14
9468,1164,cc,18345.6,usd,2024-10-01
4363,1285,ca,,usd,2024-06-03
6203,1516,cc,,pyg,2024-06-20
3616,61,ca,5788.95,usd,2024-05-03
5677,38,ca,20487.05,usd,2024-02-15
6498,1918,cc,,usd,2024-03-04
7416,1323,ca,35649.55,pyg,2024-12-10
9595,835,cc,,pyg,2024-08-22
9569,1275,cc,,pyg,2024-05-20
4286,1630,cc,,usd,2024-01-07
5932,723,cc,36603.43,pyg,2024-04-10
4908,807,cc,,pyg,2024-09-06
4090,14,ca,,pyg,2024-09-28
8560,1323,ca,,pyg,2024-04-15
8851,1217,ca,17493.92,usd,2024-07-19
3085,930,ca,11690.39,pyg,2024-10-28
8268,914,cc,,pyg,2024-11-10
7057,1147,cc,,pyg,2024-08-17
2083,1646,ca,,usd,2024-09-01
6052,1226,cc,36582.71,usd,2024-04-08
3895,235,cc,5973.75,pyg,2024-01-20
1571,1906,cc,10784.66,usd,2024-01-28
2677,474,cc,21916.12,pyg,2024-05-27
8972,506,ca,17874.63,usd,2024-08-13
5530,162,ca,,pyg,2024-06-21
682,488,cc,,usd,2024-01-01
8806,1141,cc,,usd,2024-07-21
6744,504,ca,,usd,2024-11-06
612,1369,ca,27102.79,usd,2024-10-26
5504,280,ca,,pyg,2024-12-15
2064,163,cc,2317.14,usd,2024-12-17
758,1102,ca,42165.7,usd,2024-06-24
9517,1839,cc,,usd,2024-03-14
9580,383,cc,,pyg,2024-07-03
6003,341,cc,,pyg,2024-03-09
5005,2000,cc,44780.84,usd,2024-04-11
4805,1477,cc,41603.54,pyg,2024-05-01
3302,1077,cc,30677.66,usd,2024-06-24
2781,1580,cc,43382.53,usd,2024-07-07
5758,1924,cc,21360.16,pyg,2024-08-18
170,464,ca,,usd,2024-01-06
1785,899,ca,22117.61,pyg,2024-10-15
1669,1295,ca,1368.67,pyg,2024-12-04
6601,1000,ca,32229.76,usd,2024-06-28
9920,237,cc,,usd,2024-11-03
8492,1930,cc,,usd,2024-10-23
9977,1591,ca,,pyg,2024-09-16
6575,571,ca,,usd,2024-12-13
9128,882,ca,,pyg,2024-05-06
7815,764,cc,,usd,2024-07-11
2769,1822,cc,,pyg,2024-06-14
5943,1859,cc,,pyg,2024-02-14
8470,359,cc,,pyg,2024-09-27
6393,1570,ca,,usd,2024-10-10
8140,1438,cc,2808.34,usd,2024-10-09
6957,586,cc,,pyg,2024-08-28
9789,570,cc,,pyg,2024-07-26
7434,1028,cc,22497.79,pyg,2024-06-17
113,790,ca,,usd,2024-03-05
6543,1279,cc,,pyg,2024-10-24
4291,237,cc,,pyg,2024-06-10
6103,1813,ca,36435.52,pyg,2024-07-06
7170,874,cc,,usd,2024-12-16
2050,1483,cc,,usd,2024-07-20
415,1039,cc,,pyg,2024-06-09
6604,220,ca,48063.37,pyg,2024-04-16
1017,1924,cc,1702.75,pyg,2024-01-24
845,309,cc,13291.75,pyg,2024-04-19
9553,577,cc,23244.08,pyg,2024-04-11
599,1577,cc,22846.98,usd,2024-02-24
2703,706,cc,33792.27,usd,2024-09-20
8423,308,cc,10240.3,pyg,2024-02-01
6633,1109,ca,4571.65,pyg,2024-05-23
1972,333,cc,,usd,2024-11-20
3153,1113,ca,49555.91,usd,2024-07-28
9171,1901,cc,,usd,2024-07-19
1006,347,cc,11827.46,pyg,2024-12-25
8716,730,ca,,usd,2024-07-21
7262,801,cc,46029.22,usd,2024-05-23
6502,382,ca,41683.4,pyg,2024-01-13
6648,493,ca,5933.46,usd,2024-08-19
7982,297,cc,49781.59,pyg,2024-04-04
783,669,ca,,pyg,2024-11-13
2218,1237,ca,,usd,2024-07-07
7583,338,cc,,pyg,2024-07-08
9263,1511,cc,9026.3,pyg,2024-05-20
7666,863,cc,,pyg,2024-07-12
1996,1186,cc,34242.85,usd,2024-11-15
647,301,ca,,usd,2024-09-27
2201,1978,ca,,pyg,2024-01-17
9364,304,cc,25522.72,pyg,2024-08-06
2988,997,ca,,usd,2024-01-23
4706,756,cc,,usd,2024-11-08
2912,1714,ca,15852.24,pyg,2024-06-05
409,399,cc,49006.03,usd,2024-03-13
9693,1944,ca,,usd,2024-07-14
2997,106,cc,,usd,2024-05-26
4549,969,ca,8795.15,pyg,2024-07-26
4784,1213,ca,,pyg,2024-01-09
2941,1950,ca,20981.17,usd,2024-01-02
9216,1533,cc,38410.43,usd,2024-09-17
1400,719,cc,48738.21,usd,2024-12-02
5177,1331,cc,8336.95,pyg,2024-09-24
9505,358,ca,,usd,2024-06-19
8517,60,ca,37004.3,pyg,2024-07-05
9016,1227,ca,,pyg,2024-09-21
2921,1544,cc,7044.62,pyg,2024-04-25
2851,525,ca,,pyg,2024-04-10
6921,1837,ca,,pyg,2024-05-03
7258,578,cc,23220.45,pyg,2024-04-17
8940,1328,cc,4485.76,usd,2024-01-28
9199,1784,cc,6028.09,usd,2024-03-11
9197,400,ca,33076.61,pyg,2024-09-11
7577,693,ca,5337.02,pyg,2024-08-13
361,564,ca,,usd,2024-02-01
3484,350,cc,49097.39,usd,2024-09-09
6677,707,ca,9996.29,usd,2024-09-12
3158,1943,cc,5929.4,usd,2024-11-10
8825,301,cc,33719.33,usd,2024-05-06
3448,600,ca,35780.53,pyg,2024-09-20
8674,1330,ca,34168.96,pyg,2024-04-01
9153,379,cc,9939.34,usd,2024-08-04
9988,835,cc,,usd,2024-01-28
6173,454,ca,29798.47,usd,2024-06-25
8495,1820,ca,4874.8,usd,2024-02-24
5528,946,cc,,usd,2024-11-14
1801,674,ca,,usd,2024-01-14
4628,810,ca,23444.94,usd,2024-05-10
3379,1178,cc,41504.99,usd,2024-08-25
5077,1918,ca,28897.64,usd,2024-04-07
334,1101,ca,,pyg,2024-06-20
7505,1205,cc,,usd,2024-10-04
8636,945,cc,32778.81,usd,2024-01-09
9964,637,ca,,usd,2024-10-27
4057,1581,cc,4795.2,usd,2024-12-10
5193,216,ca,17768.96,pyg,2024-05-18
3589,356,ca,8496.32,usd,2024-11-22
6352,845,ca,,pyg,2024-04-03
7854,273,ca,,usd,2024-08-19
3694,1378,ca,28984.47,pyg,2024-11-07
7855,1921,cc,,pyg,2024-09-02
1307,1512,ca,,usd,2024-10-07
7671,1250,cc,,pyg,2024-04-26
5707,1655,ca,,usd,2024-08-07
7679,1745,cc,,usd,2024-12-28
9492,314,cc,20231.9,pyg,2024-10-17
345,888,cc,,pyg,2024-06-20
4303,1674,cc,,pyg,2024-05-17
2837,1668,cc,22865.63,pyg,2024-09-22
3191,63,cc,,usd,2024-06-22
6911,1150,ca,35574.4,usd,2024-08-22
7585,1967,cc,35259.14,pyg,2024-12-04
2609,1943,cc,43594.67,usd,2024-02-04
351,1038,cc,6408.32,pyg,2024-09-14
9556,1597,cc,39841.22,pyg,2024-12-04
7162,1726,ca,,pyg,2024-04-14
8164,1994,ca,15864.09,usd,2024-05-09
8396,1429,cc,29229.03,pyg,2024-12-06
7960,716,ca,,pyg,2024-08-06
3772,1866,cc,37066.26,usd,2024-03-04
1470,197,cc,37109.41,usd,2024-02-18
9868,475,cc,,usd,2024-11-18
480,875,ca,,usd,2024-10-08
3492,1534,cc,42022.79,usd,2024-10-10
5204,257,cc,7294.56,pyg,2024-04-25
7363,804,cc,28513.2,pyg,2024-06-09
2475,918,cc,49816.66,pyg,2024-03-02
2345,1525,cc,,usd,2024-03-05
4955,1901,ca,4253.5,usd,2024-03-23
6806,1220,ca,,usd,2024-05-03
3388,680,ca,,pyg,2024-07-03
4082,680,cc,,pyg,2024-01-20
8525,1881,ca,23174.87,usd,2024-01-17
9008,481,cc,44086.76,pyg,2024-10-22
2156,823,cc,,pyg,2024-03-25
8377,1736,ca,38558.68,usd,2024-12-01
4512,1236,cc,31554.57,pyg,2024-12-14
1356,1383,cc,,pyg,2024-08-01
8349,1753,ca,,pyg,2024-03-15
5269,1411,cc,17724.4,pyg,2024-05-01
5400,1816,cc,36961.19,usd,2024-03-10
5661,1769,ca,42311.21,usd,2024-05-25
