id_transaccion,id_cuenta,fecha,monto,tipo,canal
3116,1835,2024-06-28,,debito,cajero
2151,4815,2024-10-25,,debito,online
4965,1983,2024-10-20,16667.49,debito,atm
7244,4798,2024-08-02,,credito,online
2556,2877,2024-05-28,,debito,cajero
8878,2585,2024-08-03,-19009.07,credito,app
6157,2313,2024-08-09,8911.99,credito,app
10908,4716,2024-08-19,-8572.9,credito,online
5859,2921,2024-10-05,,credito,online
10292,115,2024-03-25,-34767.62,credito,online
3408,2763,2024-11-17,,credito,online
4616,4971,2024-04-27,,debito,app
10320,3748,2024-12-20,,credito,online
5109,1599,2024-02-08,,debito,online
10485,2684,2024-02-17,-14982.05,credito,online
2745,4661,2024-02-09,-8376.72,debito,atm
9947,4759,2024-09-14,,debito,cajero
1093,4826,2024-01-28,25896.97,debito,atm
8092,4634,2024-08-19,7870.07,credito,atm
1693,3089,2024-08-23,-22804.51,credito,online
1579,1295,2024-09-16,1816.91,debito,app
10863,3927,2024-05-13,19849.53,debito,app
10954,4999,2024-11-24,,debito,online
9852,1902,2024-07-21,,debito,online
5877,3441,2024-04-13,-11651.18,credito,app
5982,4234,2024-06-06,,credito,cajero
10709,2049,2024-01-02,,debito,online
10661,807,2024-08-25,43057.4,credito,online
1349,2173,2024-10-25,22273.8,credito,atm
3486,1756,2024-02-01,,debito,app
5189,390,2024-05-04,,debito,app
4378,705,2024-06-25,,credito,atm
6740,474,2024-04-05,40881.75,credito,cajero
6811,2230,2024-03-07,-36139.82,credito,app
3431,2003,2024-06-26,24867.95,credito,app
3409,3861,2024-12-10,,debito,online
4780,1897,2024-05-15,14518.56,credito,atm
6546,1571,2024-11-14,11038.44,debito,app
3696,2040,2024-10-19,-23747.48,credito,app
1907,4191,2024-07-28,-34711.6,credito,app
4508,3129,2024-03-08,-44162.46,debito,cajero
2411,3705,2024-01-22,6073.64,debito,atm
8646,816,2024-07-26,-4558.17,credito,online
4559,1991,2024-12-01,33080.18,debito,app
3753,4581,2024-06-19,,debito,online
8198,2307,2024-04-25,15300.1,debito,atm
1381,869,2024-12-03,12218.17,credito,atm
10108,2947,2024-03-15,,credito,atm
6756,1478,2024-03-04,-28817.88,credito,online
7568,4613,2024-10-01,41366.44,debito,cajero
2893,2514,2024-07-27,,debito,app
8522,4812,2024-01-12,,credito,online
7648,476,2024-04-04,38511.62,debito,online
7653,3517,2024-03-26,40568.23,debito,atm
9685,4741,2024-04-14,-2481.39,credito,app
2492,3654,2024-06-15,-17645.89,credito,cajero
8528,4642,2024-11-17,10656.39,debito,atm
9029,3418,2024-09-06,47668.91,debito,online
9456,1200,2024-03-26,-6066.65,debito,atm
10744,446,2024-01-27,-30102.68,debito,cajero
5762,3412,2024-10-05,7701.93,credito,cajero
5359,1402,2024-12-24,-2025.07,credito,cajero
7057,3958,2024-06-24,40447.28,credito,cajero
2434,1397,2024-07-28,-12497.93,debito,online
8824,1691,2024-05-11,19788.4,debito,cajero
8027,3706,2024-08-17,,debito,atm
10981,599,2024-04-10,,debito,app
5820,508,2024-10-06,-431.37,debito,online
7014,4102,2024-09-12,-345.8,debito,app
4717,476,2024-02-02,-2435.76,debito,online
10644,766,2024-01-10,13746.34,debito,cajero
7351,3119,2024-08-28,3129.08,credito,app
9278,1222,2024-10-05,,debito,online
2031,4409,2024-09-02,-12442.07,credito,online
2574,935,2024-03-25,,credito,online
7379,1857,2024-05-09,-7758.55,debito,atm
10401,3530,2024-03-13,-37309.88,debito,online
1271,156,2024-03-04,3618.4,credito,cajero
2712,894,2024-10-13,,credito,online
10120,305,2024-10-02,-24932.27,debito,online
1189,2845,2024-01-28,-15898.57,credito,cajero
7606,3269,2024-04-07,10392.07,credito,cajero
6164,4994,2024-08-04,19980.93,debito,atm
8554,1371,2024-02-18,907.68,debito,app
6068,2850,2024-12-24,21831.38,debito,cajero
3131,2615,2024-02-06,14762.24,credito,app
6528,2125,2024-04-14,,credito,online
5466,4781,2024-09-16,,debito,cajero
3569,679,2024-06-14,,debito,atm
1118,3542,2024-07-05,4010.2,debito,cajero
7485,1121,2024-08-11,,credito,online
8532,4298,2024-09-04,,credito,app
6202,2465,2024-07-19,,credito,online
1488,4809,2024-02-25,,credito,atm
5550,1052,2024-10-26,-6658.34,debito,online
6653,2069,2024-06-01,,credito,cajero
9644,2612,2024-12-12,895.76,credito,atm
4394,123,2024-02-27,,credito,online
4478,604,2024-03-04,25196.22,credito,atm
7553,1725,2024-09-10,19639.81,debito,online
4193,694,2024-11-10,,credito,app
2880,2102,2024-11-03,,credito,online
5614,1102,2024-02-15,,debito,cajero
7438,2447,2024-06-14,-40097.13,credito,cajero
3837,969,2024-12-16,,credito,online
9664,3551,2024-11-08,-13757.57,debito,atm
3757,1391,2024-08-12,2633.66,credito,online
1401,658,2024-12-05,,debito,online
2223,1453,2024-12-07,7115.04,credito,atm
10502,3889,2024-02-07,-44685.52,debito,online
6052,2255,2024-03-26,-6966.66,credito,cajero
7718,396,2024-05-17,25370.28,credito,app
4933,2131,2024-05-28,30188.08,debito,atm
2685,2277,2024-02-27,15097.23,debito,cajero
9438,973,2024-12-25,-22908.75,credito,app
10766,1013,2024-10-08,-4024.18,credito,online
8234,2057,2024-04-17,-9812.09,credito,online
3562,2497,2024-02-25,-46493.18,credito,online
6622,3924,2024-08-25,-15944.21,credito,online
7525,4988,2024-08-15,,debito,online
10647,300,2024-11-28,16529.37,debito,cajero
1767,3576,2024-05-26,-205.71,debito,cajero
4557,143,2024-12-16,,credito,app
2709,1109,2024-01-24,-716.72,credito,atm
1966,3648,2024-09-18,49750.01,credito,atm
1865,1010,2024-01-06,18301.99,credito,online
3077,1193,2024-06-20,9913.3,debito,online
6548,2900,2024-09-18,13729.29,credito,cajero
6515,763,2024-11-22,-5065.65,debito,cajero
5893,2655,2024-12-08,12443.95,credito,online
6024,1447,2024-07-16,,credito,cajero
6683,4157,2024-06-19,16841.21,credito,cajero
8403,4467,2024-07-16,11105.59,debito,online
9030,3682,2024-01-11,-38379.35,debito,online
7469,1837,2024-05-18,2924.03,debito,app
8918,4042,2024-12-03,,credito,online
5509,973,2024-03-13,-11999.8,debito,online
6336,848,2024-05-08,16997.82,debito,app
9585,4028,2024-07-19,14946.31,credito,atm
6738,3367,2024-06-19,9200.78,debito,online
3310,231,2024-07-14,,credito,cajero
7188,3208,2024-04-14,4658.12,credito,app
2522,631,2024-02-08,9866.98,debito,atm
4858,4909,2024-11-14,-7760.55,debito,app
7260,755,2024-05-08,,credito,online
2420,1945,2024-03-11,,credito,app
3499,4054,2024-09-12,,debito,online
6561,1769,2024-09-21,-11607.35,credito,online
2932,1707,2024-11-20,-297.51,debito,cajero
1063,3883,2024-07-26,43930.68,debito,online
10895,2616,2024-10-08,4071.89,debito,atm
2484,3598,2024-01-24,-3650.58,debito,cajero
2204,2603,2024-07-02,-14087.84,debito,online
8380,806,2024-12-08,15420.85,debito,app
10898,4691,2024-07-10,-29817.6,credito,online
9959,1679,2024-08-04,-1563.4,credito,atm
2129,1484,2024-11-19,560.46,credito,cajero
1749,4007,2024-05-19,30902.06,debito,online
7759,504,2024-08-08,-48705.81,debito,online
6217,3528,2024-07-04,-11915.63,debito,online
8463,2981,2024-10-10,4385.93,credito,online
1899,599,2024-09-03,3944.71,credito,app
10683,4609,2024-02-15,,credito,online
1948,2746,2024-01-07,-11467.48,debito,cajero
10294,1244,2024-06-12,,credito,cajero
5604,2881,2024-03-17,-19383.35,credito,cajero
8950,4005,2024-10-12,-31714.53,debito,cajero
3452,2542,2024-10-20,-37876.03,debito,atm
1251,3359,2024-09-27,,credito,online
6124,1034,2024-05-26,15051.59,credito,atm
5373,3419,2024-12-18,-1778.45,debito,cajero
9487,2023,2024-09-26,,debito,online
10855,3645,2024-11-27,-2495.9,debito,online
1166,952,2024-12-28,-2982.39,credito,online
2270,2036,2024-01-05,-18549.81,debito,app
9629,3683,2024-09-21,6680.41,debito,online
4224,4794,2024-03-22,,credito,atm
4685,1889,2024-10-02,-1219.87,debito,app
3195,2345,2024-02-12,,debito,online
3981,2874,2024-01-13,48006.73,credito,online
2430,1436,2024-12-14,8913.48,credito,atm
5249,4235,2024-03-12,19167.46,credito,online
8602,174,2024-12-13,,debito,app
2437,2649,2024-03-26,,debito,online
9089,3992,2024-08-10,12405.57,debito,online
7796,976,2024-02-04,,credito,online
1336,495,2024-06-15,-1065.58,debito,app
5980,4096,2024-09-16,7888.53,credito,cajero
3472,2212,2024-08-17,-24512.66,debito,online
6311,3371,2024-11-27,,credito,online
9374,1874,2024-07-23,6407.63,credito,online
1299,2910,2024-12-01,,credito,app
1744,3900,2024-04-20,-21020.73,credito,app
7017,177,2024-07-09,,credito,cajero
6684,219,2024-09-26,-31237.95,debito,atm
9210,4527,2024-08-10,,credito,online
1827,4737,2024-02-16,,debito,online
9067,3424,2024-06-27,-7647.92,credito,app
6469,699,2024-02-03,,debito,online
6969,1742,2024-03-17,,debito,atm
7138,1454,2024-03-11,-18653.12,debito,online
4420,4748,2024-07-12,-6947.09,credito,cajero
8137,4997,2024-11-28,18084.26,credito,app
2144,4713,2024-03-28,,debito,app
1985,1001,2024-05-12,,debito,cajero
8363,2002,2024-09-01,,debito,online
2298,2941,2024-05-17,,debito,atm
3608,2470,2024-03-06,40717.88,credito,atm
3800,841,2024-11-11,13612.55,debito,online
9007,226,2024-06-11,,debito,online
4661,1046,2024-04-20,-30393.36,debito,online
8286,1608,2024-02-22,,credito,app
9811,4806,2024-02-07,22444.3,debito,atm
8506,1090,2024-05-14,45987.02,debito,online
2926,1587,2024-12-22,5916.76,credito,cajero
2124,3729,2024-04-17,,debito,app
10458,408,2024-05-03,,credito,online
2644,1077,2024-03-27,-623.11,debito,app
3370,2955,2024-07-14,-35359.77,debito,online
4075,4162,2024-08-12,4719.82,debito,atm
2326,2254,2024-07-19,-7136.81,credito,app
2383,3366,2024-11-20,-15596.06,debito,online
7398,2596,2024-06-04,-4826.83,debito,online
3363,1068,2024-10-14,,credito,app
1107,877,2024-07-07,,debito,online
9178,2250,2024-11-25,,credito,online
7095,2672,2024-02-18,-2455.52,credito,app
9545,905,2024-04-18,4425.84,credito,cajero
5323,209,2024-02-01,6957.16,credito,online
9884,281,2024-11-08,,debito,app
4052,3822,2024-09-03,20519.41,credito,online
4061,1755,2024-12-12,,credito,atm
10783,1534,2024-06-15,21195.83,debito,online
10230,2007,2024-09-21,17019.44,credito,app
3417,2596,2024-06-13,,debito,online
2226,1087,2024-02-16,48672.73,credito,online
3381,1122,2024-01-02,,credito,atm
7609,301,2024-08-20,14612.71,credito,app
5329,4769,2024-03-17,39514.3,debito,atm
6449,4016,2024-05-23,,credito,atm
2404,480,2024-07-20,5811.93,credito,atm
10091,2389,2024-11-13,415.59,credito,cajero
5778,3348,2024-07-13,36223.26,credito,online
4446,2659,2024-08-15,-19099.44,credito,app
6873,4283,2024-09-13,-2586.38,debito,online
9010,2378,2024-12-06,,credito,cajero
1917,4682,2024-04-18,-15701.15,credito,atm
1037,4316,2024-04-11,,debito,app
7266,484,2024-05-11,-241.13,debito,atm
9987,1571,2024-10-25,,credito,atm
9807,4818,2024-05-23,-8851.04,credito,atm
10099,1322,2024-02-27,9713.39,credito,cajero
2227,3564,2024-10-18,-42390.96,credito,online
1153,425,2024-03-26,23669.77,credito,cajero
3846,4831,2024-02-17,-19582.13,credito,cajero
8578,2018,2024-12-16,-7844.46,credito,online
5654,4073,2024-06-21,,debito,app
2966,3932,2024-11-21,,credito,online
10791,1489,2024-02-22,-12542.31,debito,online
5438,1500,2024-03-26,12361.91,credito,atm
4391,3105,2024-08-03,-3655.43,credito,cajero
6778,2663,2024-09-10,,debito,online
10687,861,2024-08-28,,debito,online
5689,4846,2024-10-22,17416.43,debito,cajero
8505,2814,2024-11-18,,credito,cajero
10052,1205,2024-12-13,-1989.54,debito,cajero
6692,2457,2024-07-01,,credito,atm
4936,2684,2024-12-01,6815.55,credito,cajero
4539,4135,2024-02-26,,debito,online
1930,2508,2024-03-17,6240.84,credito,app
2130,4473,2024-11-11,-5687.93,credito,online
6940,225,2024-11-26,-8458.31,debito,online
3554,821,2024-08-04,11432.22,debito,atm
1635,198,2024-08-16,14259.61,debito,app
7126,2955,2024-01-25,,credito,online
1586,3588,2024-06-09,-26735.17,credito,online
10038,4493,2024-01-16,,credito,app
4974,2583,2024-11-04,3617.84,credito,app
9166,3281,2024-09-16,-3019.88,credito,cajero
4298,3473,2024-07-22,-30996.58,credito,atm
4869,2631,2024-09-02,,credito,online
1220,2932,2024-12-25,1601.4,credito,online
9191,4641,2024-02-19,,credito,cajero
8565,1399,2024-12-09,-14496.87,credito,online
8423,2901,2024-07-01,-4764.8,credito,cajero
10734,4238,2024-09-10,35967.32,debito,online
5052,2483,2024-05-20,33221.89,credito,app
6980,4968,2024-04-02,-26219.2,debito,online
6006,3749,2024-10-23,,debito,atm
8858,2681,2024-03-03,,debito,atm
7994,4284,2024-11-23,29020.29,credito,app
9905,2025,2024-04-25,-28592.3,credito,atm
3877,3082,2024-04-14,9804.58,credito,online
5179,131,2024-01-03,-24875.21,credito,cajero
6232,1371,2024-05-19,42722.61,debito,cajero
5130,2854,2024-10-03,-14017.28,debito,cajero
8130,1034,2024-06-08,,debito,atm
3591,2782,2024-12-14,-13897.15,debito,online
6818,2761,2024-07-28,-6664.31,credito,atm
8869,3788,2024-04-06,-7676.54,debito,online
8729,1241,2024-05-24,,credito,online
8170,1082,2024-01-01,18156.87,credito,app
6531,4886,2024-06-01,10981.41,debito,online
8996,3497,2024-09-09,18977.27,debito,cajero
10072,803,2024-10-07,39641.23,credito,online
6261,1491,2024-06-04,2487.05,credito,atm
10260,1872,2024-02-12,31506.82,credito,online
7769,3177,2024-05-14,6614.31,debito,cajero
5984,3017,2024-07-22,-33004.6,credito,atm
9970,3366,2024-04-18,-23029.46,debito,atm
10629,1136,2024-07-16,-42340.57,credito,cajero
8302,4596,2024-10-13,,debito,online
4784,2856,2024-09-13,-24029.83,debito,online
1616,3567,2024-03-11,-5914.92,debito,atm
1414,4228,2024-01-25,,debito,online
10662,4195,2024-08-22,,credito,atm
5969,2773,2024-07-15,,debito,online
7119,4614,2024-11-24,13654.14,credito,atm
10703,1632,2024-02-26,522.22,debito,online
5795,756,2024-12-21,,debito,cajero
8518,3376,2024-02-18,-11060.07,credito,app
1086,2803,2024-12-02,2200.8,debito,app
9901,3511,2024-01-10,10253.57,credito,online
2356,2747,2024-04-23,,debito,atm
4693,275,2024-09-27,45423.44,debito,app
10858,279,2024-01-13,12460.87,debito,cajero
10346,3132,2024-09-22,28489.54,debito,online
1760,4901,2024-10-13,,credito,atm
10533,2359,2024-09-25,3381.07,debito,atm
2510,3802,2024-03-13,-1185.33,debito,cajero
3987,3506,2024-04-23,,credito,atm
9726,3345,2024-07-23,29515.47,credito,atm
3159,3729,2024-11-28,-19679.42,debito,online
6131,2695,2024-08-20,-20408.68,debito,online
9370,2048,2024-05-21,3034.02,credito,cajero
7654,872,2024-02-24,,debito,online
7031,1556,2024-12-16,,credito,atm
3343,697,2024-08-23,,debito,app
7492,4663,2024-09-22,36503.17,credito,online
2706,3519,2024-11-16,37387.0,debito,cajero
2602,1890,2024-05-22,35301.16,debito,online
4719,617,2024-09-27,-31383.27,credito,cajero
2136,330,2024-04-15,,debito,online
2666,109,2024-08-17,48954.02,debito,app
2738,4965,2024-10-22,,debito,atm
8881,3460,2024-08-05,,credito,cajero
8812,2953,2024-10-12,,credito,cajero
3414,217,2024-12-11,,debito,cajero
8949,272,2024-03-08,11497.97,debito,online
1361,3878,2024-06-27,-2215.63,debito,online
9940,4591,2024-09-17,20127.11,debito,online
7982,432,2024-06-03,10282.0,debito,online
2861,1985,2024-02-01,,debito,online
6809,128,2024-11-25,7777.75,debito,online
9943,1386,2024-10-22,-4894.67,credito,atm
10470,1107,2024-04-09,48970.95,credito,online
7276,3276,2024-08-15,14445.43,debito,atm
3934,4374,2024-04-26,-16697.13,credito,app
10723,1950,2024-02-16,,debito,atm
9591,351,2024-06-10,3331.75,debito,online
7666,3126,2024-02-08,10687.91,debito,online
10781,3169,2024-09-22,-2067.67,credito,online
7178,2249,2024-11-09,-43647.52,credito,atm
10121,3823,2024-01-09,,credito,atm
5857,4278,2024-09-08,1431.54,debito,atm
10122,3560,2024-07-22,37429.88,debito,app
2968,3258,2024-05-09,6252.72,credito,online
9556,4003,2024-08-22,34184.12,credito,atm
1791,2683,2024-10-24,43512.09,debito,atm
3012,2340,2024-04-26,-7119.2,credito,online
6543,1923,2024-11-01,32364.93,debito,online
9070,3602,2024-01-08,,credito,cajero
1769,1671,2024-06-12,6037.93,debito,online
9364,2324,2024-12-09,-35537.69,debito,cajero
8626,1133,2024-09-14,-13902.93,debito,cajero
5077,917,2024-06-10,,credito,online
7802,1632,2024-02-02,-19673.21,credito,online
2199,4607,2024-03-23,,credito,atm
10892,2400,2024-05-03,10141.42,debito,atm
4143,4408,2024-12-10,31043.35,debito,online
5462,2705,2024-01-24,,debito,online
5176,3687,2024-10-06,-43176.23,debito,online
1732,2289,2024-07-04,,debito,online
4552,2553,2024-02-04,-9541.63,credito,atm
7158,4174,2024-01-28,41185.21,debito,online
10411,3843,2024-06-13,17427.15,debito,online
5098,4928,2024-11-23,10610.6,credito,app
5660,3595,2024-03-05,-351.33,credito,app
7590,960,2024-04-15,-12122.01,debito,app
4708,3454,2024-06-01,,credito,app
7672,4113,2024-12-14,-15734.36,debito,atm
2093,3773,2024-08-23,-11595.37,credito,cajero
6947,3395,2024-06-06,-33378.6,credito,online
6430,4484,2024-08-12,-31203.87,credito,cajero
9880,388,2024-08-04,,credito,atm
8009,4540,2024-03-24,-5434.29,credito,app
9973,458,2024-10-02,18910.43,debito,online
10706,3149,2024-12-09,-3090.8,debito,online
3546,2509,2024-10-04,4293.98,debito,atm
1561,4968,2024-11-03,6549.54,credito,atm
10211,1364,2024-04-08,-3075.33,credito,app
10364,551,2024-02-18,48996.98,credito,online
7211,795,2024-10-12,7733.8,credito,online
5695,803,2024-01-09,,credito,online
9661,2651,2024-04-25,32424.63,credito,atm
8067,180,2024-08-03,42096.23,credito,atm
8739,4707,2024-12-16,47967.82,debito,online
3928,1062,2024-04-10,-9281.29,debito,cajero
7936,1141,2024-01-19,-49409.57,credito,app
8365,3694,2024-01-28,,debito,online
6671,1481,2024-02-20,,credito,online
10197,4599,2024-08-01,8993.19,credito,online
6030,3174,2024-11-25,,debito,cajero
7576,344,2024-11-09,,debito,online
6415,1130,2024-06-04,-44363.79,debito,online
9687,931,2024-07-01,6273.07,debito,online
1204,3740,2024-06-02,33790.04,credito,cajero
10640,1652,2024-12-02,-30198.67,credito,online
3221,3507,2024-05-25,,debito,online
3328,440,2024-11-22,13501.17,credito,cajero
2408,3498,2024-09-06,,debito,online
9448,4541,2024-04-17,2231.02,debito,app
4638,2857,2024-04-27,1049.41,debito,online
3471,216,2024-11-10,45701.07,credito,online
7203,3809,2024-03-16,,debito,cajero
8859,3192,2024-06-27,26324.69,debito,online
3238,3991,2024-09-12,17282.05,debito,online
10530,4698,2024-08-28,16711.27,credito,app
5104,3065,2024-05-01,17165.36,credito,online
10033,4232,2024-05-08,16009.61,credito,online
5144,1007,2024-12-15,-20167.77,debito,online
6013,820,2024-05-26,-22062.18,credito,app
10715,4416,2024-07-04,17622.81,debito,online
2661,672,2024-01-18,47586.64,credito,app
9740,4256,2024-01-21,-43242.73,debito,cajero
8033,4502,2024-05-12,-16568.79,credito,app
6118,3368,2024-12-06,-12163.51,credito,atm
7535,952,2024-04-03,39594.09,credito,online
3999,2921,2024-05-13,4424.61,credito,online
5131,848,2024-11-26,2875.48,debito,online
8600,274,2024-01-25,-7475.49,debito,app
5294,2178,2024-03-14,,debito,atm
10352,1993,2024-01-24,-21985.4,debito,app
3969,446,2024-05-10,44975.66,debito,online
10510,2800,2024-08-13,,credito,atm
5087,3910,2024-06-12,-18381.9,debito,cajero
7481,230,2024-08-18,-18551.95,credito,atm
3550,2579,2024-09-06,-39875.15,debito,online
10710,3502,2024-05-09,,debito,cajero
3922,2803,2024-10-26,,debito,online
8634,2371,2024-10-22,39505.84,debito,cajero
7390,3470,2024-04-27,-271.64,debito,app
9532,1384,2024-12-25,,debito,online
1946,3577,2024-08-09,,debito,app
6682,2290,2024-11-23,-18104.94,credito,atm
10050,3756,2024-12-24,18620.19,debito,app
6559,1916,2024-11-04,14172.82,credito,online
9402,629,2024-07-24,-35413.91,credito,online
4368,2499,2024-07-22,47341.14,debito,online
1759,1289,2024-02-12,1178.25,credito,cajero
5782,3948,2024-01-04,,credito,app
5898,3669,2024-11-25,-19267.13,debito,atm
1425,747,2024-05-21,34393.48,credito,cajero
2391,2813,2024-12-21,11974.66,credito,cajero
5278,4211,2024-08-23,33213.03,debito,online
9163,4752,2024-03-25,7696.25,debito,atm
10109,3380,2024-11-08,-5504.81,credito,atm
5677,3249,2024-01-20,19778.28,credito,atm
7681,1467,2024-07-19,-30017.12,credito,online
1483,2255,2024-01-22,15541.45,credito,atm
8176,1383,2024-06-10,25120.68,credito,online
1274,1008,2024-12-23,-6976.5,credito,online
8848,1167,2024-06-08,-42776.59,credito,cajero
2327,2820,2024-10-21,,debito,cajero
8876,891,2024-11-06,19866.21,debito,app
2416,2951,2024-05-27,-12377.77,debito,cajero
6994,1974,2024-03-19,14988.67,credito,online
8350,4934,2024-09-21,-580.98,credito,atm
10464,2684,2024-03-24,14694.36,debito,online
3708,351,2024-04-27,-9620.33,credito,online
8501,1553,2024-12-11,2356.57,credito,app
4652,1702,2024-09-21,,credito,atm
3860,2590,2024-01-24,,credito,online
6483,2614,2024-05-28,,credito,cajero
10729,1597,2024-04-21,-47289.79,credito,cajero
5277,306,2024-12-22,29509.94,debito,app
3666,502,2024-06-11,-13397.79,debito,cajero
6585,4950,2024-11-14,-22607.57,credito,online
6928,1356,2024-08-12,25103.28,debito,online
4809,445,2024-04-19,-6154.69,debito,app
10418,1935,2024-09-04,-44258.8,debito,app
2713,2943,2024-08-07,-45615.64,debito,atm
7009,2576,2024-11-02,35861.86,debito,cajero
9787,3404,2024-11-26,25493.46,credito,app
2957,4415,2024-12-12,,debito,atm
8359,4907,2024-03-01,,credito,app
9643,1871,2024-08-13,-7405.01,debito,atm
5205,4742,2024-02-05,,debito,online
9017,287,2024-03-11,-20398.69,debito,app
4622,3281,2024-07-05,-7299.49,debito,app
8031,988,2024-05-01,12926.03,debito,atm
5833,4427,2024-07-15,,debito,cajero
3655,2745,2024-01-05,-7231.46,credito,atm
9111,4806,2024-06-14,,debito,online
3192,2139,2024-06-21,,debito,atm
10921,3313,2024-11-21,-1988.44,debito,app
4851,3414,2024-05-12,,credito,online
6588,4306,2024-07-21,,credito,atm
5504,4620,2024-02-20,,credito,cajero
6015,4621,2024-09-13,,debito,online
9780,4784,2024-01-24,10963.63,credito,atm
5474,3117,2024-09-12,-23460.35,credito,cajero
2208,3100,2024-11-19,44071.88,credito,cajero
9038,1615,2024-05-15,3659.03,credito,atm
5252,1241,2024-04-25,-22504.28,debito,online
2111,4216,2024-04-16,7359.6,credito,online
4979,4670,2024-03-24,-34219.28,debito,cajero
10457,1811,2024-06-25,,debito,app
5204,747,2024-12-16,,debito,app
1746,2312,2024-04-06,-25717.06,credito,app
4051,895,2024-11-15,12014.9,debito,online
2183,4673,2024-01-22,18857.29,debito,app
9251,3654,2024-08-08,-13992.5,credito,app
8402,4928,2024-04-23,7208.48,debito,atm
8974,1677,2024-05-22,43439.38,credito,cajero
1878,3132,2024-11-06,,debito,online
4358,921,2024-10-20,-17347.84,credito,cajero
2868,2697,2024-03-10,-15856.75,debito,online
8912,3775,2024-05-15,14242.95,credito,cajero
10515,146,2024-09-21,,debito,online
3002,4658,2024-01-11,-14421.2,credito,online
8215,1469,2024-05-13,-44908.88,credito,online
10125,4111,2024-03-04,-67.91,credito,online
10906,4956,2024-02-06,3588.31,debito,atm
4242,4729,2024-09-23,,debito,online
2153,534,2024-05-18,-36336.64,credito,atm
4741,2913,2024-12-06,18651.86,credito,online
9264,3126,2024-07-21,33664.37,debito,app
5119,3136,2024-09-09,-18569.0,debito,online
3105,811,2024-08-28,10113.94,debito,online
7984,2284,2024-11-12,30223.54,credito,cajero
10478,3655,2024-08-10,,debito,cajero
1646,3929,2024-01-12,,credito,atm
3319,4944,2024-01-28,44030.16,debito,app
1390,128,2024-01-07,,debito,atm
6438,1049,2024-07-15,,credito,online
4057,2923,2024-04-24,18305.52,debito,online
3954,241,2024-07-10,-15088.11,credito,online
2654,2430,2024-10-12,,debito,online
1808,2525,2024-11-19,-14277.91,debito,cajero
2513,3379,2024-01-10,3089.2,debito,online
6095,3105,2024-11-26,,debito,online
6019,3923,2024-11-13,,debito,online
2302,4543,2024-01-08,13488.09,credito,app
6253,4230,2024-06-25,10045.86,credito,online
5496,3441,2024-12-14,45130.16,credito,online
4806,428,2024-11-23,-1444.56,debito,online
5376,1103,2024-06-13,,debito,cajero
10026,898,2024-05-04,,credito,cajero
2855,3127,2024-05-24,,debito,online
8178,319,2024-07-01,,debito,online
3845,406,2024-06-22,-20610.96,debito,atm
1277,1947,2024-12-04,-25159.79,debito,online
6073,3361,2024-01-09,11830.59,debito,app
1440,660,2024-02-21,11366.19,debito,cajero
2593,4796,2024-01-18,-2588.71,credito,online
6265,797,2024-11-15,3940.9,credito,online
4140,786,2024-04-21,-3151.04,debito,atm
1776,4712,2024-12-11,,credito,cajero
10054,2237,2024-04-04,5832.83,debito,online
6360,1418,2024-05-14,42038.42,credito,online
3759,2654,2024-03-02,42600.75,debito,online
1174,1948,2024-11-05,,credito,atm
7904,4874,2024-04-16,-29106.63,debito,cajero
10084,4887,2024-09-24,19013.24,credito,atm
9913,3355,2024-05-08,,debito,online
6434,410,2024-05-07,,debito,online
5283,2198,2024-05-16,-18961.52,debito,online
9951,2154,2024-06-21,,debito,online
6503,2160,2024-09-13,7583.28,credito,online
6032,551,2024-02-04,-19416.92,credito,atm
10036,780,2024-06-11,7918.23,debito,online
9508,4214,2024-01-25,35633.14,debito,app
7312,4961,2024-08-03,866.12,credito,cajero
8504,2153,2024-01-20,17230.55,credito,cajero
10102,4752,2024-04-11,-15973.13,credito,atm
7013,3491,2024-09-23,-49930.01,debito,app
9965,2434,2024-06-14,,credito,cajero
6619,3342,2024-11-14,15741.3,credito,cajero
2288,3061,2024-09-28,36751.35,credito,online
3659,2241,2024-04-05,,credito,online
10912,858,2024-08-04,19911.94,credito,cajero
4671,4149,2024-05-28,-20625.8,debito,online
9309,3627,2024-07-18,-1460.24,debito,app
1120,1811,2024-07-12,6053.92,debito,cajero
1934,3491,2024-09-15,44699.88,debito,online
7848,3841,2024-11-12,3867.17,debito,app
3156,3227,2024-12-02,-12492.71,debito,online
3547,4226,2024-01-05,10722.91,credito,online
10252,3014,2024-04-08,44717.34,credito,online
10900,4289,2024-01-06,-11530.8,credito,online
3101,3628,2024-08-16,-46263.99,credito,online
1515,1126,2024-02-19,,credito,online
7658,3034,2024-05-12,2078.14,credito,online
4104,2403,2024-12-11,-9516.31,credito,cajero
3730,4205,2024-09-05,,credito,app
10930,1235,2024-04-12,,credito,app
8488,4562,2024-10-15,-18115.02,credito,app
4579,1817,2024-01-06,14275.05,credito,app
5453,4302,2024-08-25,-7839.31,credito,app
6241,3661,2024-02-13,,debito,cajero
6397,1004,2024-08-25,,debito,cajero
1496,1551,2024-03-21,-28387.73,credito,app
6815,1623,2024-12-12,12466.75,debito,atm
9893,1580,2024-09-23,,credito,online
1790,3653,2024-08-15,-12248.17,credito,app
4749,2331,2024-07-20,117.51,credito,online
6929,4002,2024-01-06,-26621.68,credito,app
3587,280,2024-05-19,18682.87,credito,online
5080,163,2024-06-02,,debito,online
10897,1409,2024-12-16,,debito,cajero
